freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
46.63,0.0,1.89,1.7005,0.0,长春市,220100,0,flat,24.72,0,flat
46.02,0.0,1.68,1.5858,0.0,大连市,210200,4,up,27.36,1,flat
42.98,0.0,1.67,1.548,-2.0,沈阳市,210100,6,up,25.71,2,down
41.98,0.0,1.66,1.655,5.0,香港,810000,1,down,25.22,3,up
42.99,0.0,1.65,1.6227,5.0,深圳市,440300,2,down,26.09,4,up
44.79,0.0,1.6,1.5989,1.0,东莞市,441900,3,down,27.98,5,up
41.43,0.0,1.57,1.5809,6.0,咸阳市,610400,5,down,26.33,6,up
41.59,0.0,1.54,1.5312,4.0,漳州市,350600,7,flat,26.93,7,up
42.56,0.0,1.52,1.44,1.0,绍兴市,330600,25,up,27.96,8,up
42.66,0.0,1.52,1.447,2.0,衢州市,330800,21,up,28.09,9,up
45.2,0.0,1.52,1.4883,0.0,成都市,510100,9,down,29.83,10,flat
41.78,0.0,1.51,1.4664,7.0,清远市,441800,12,up,27.67,11,up
45.75,0.0,1.51,1.4317,-7.0,台州市,331000,26,up,30.35,12,down
41.77,0.0,1.5,1.4743,1.0,德阳市,510600,11,down,27.81,13,up
46.08,0.0,1.5,1.4309,1.0,烟台市,370600,28,up,30.71,14,up
45.87,0.0,1.5,1.4429,-3.0,济南市,370100,23,up,30.58,15,down
45.0,0.0,1.49,1.4872,-1.0,中山市,442000,10,down,30.15,16,down
45.18,0.0,1.49,1.4601,8.0,佛山市,440600,13,down,30.28,17,up
41.62,0.0,1.48,1.4914,7.0,赣州市,360700,8,down,28.05,18,up
40.36,0.0,1.48,1.4563,1.0,昆明市,530100,15,down,27.21,19,up
40.47,0.0,1.47,1.431,1.0,宿迁市,321300,27,up,27.48,20,up
37.73,0.0,1.47,1.4581,-4.0,海口市,460100,14,down,25.67,21,down
39.58,0.0,1.47,1.4464,3.0,温州市,330300,22,flat,26.99,22,up
41.31,0.0,1.47,1.4132,-8.0,上海市,310000,33,up,28.19,23,down
42.84,0.0,1.46,1.3964,-2.0,宁波市,330200,38,up,29.29,24,down
45.27,0.0,1.46,1.4048,-3.0,青岛市,370200,36,up,31.07,25,down
41.4,0.0,1.46,1.4489,-1.0,银川市,640100,19,down,28.44,26,down
44.04,0.0,1.46,1.4295,5.0,惠州市,441300,30,up,30.26,27,up
38.33,0.0,1.45,1.4503,2.0,南阳市,411300,18,down,26.35,28,up
42.89,0.0,1.45,1.4527,-3.0,广州市,440100,17,down,29.49,29,down
43.54,0.0,1.45,1.4478,7.0,韶关市,440200,20,down,30.03,30,up
42.6,0.0,1.45,1.4188,-8.0,长沙市,430100,31,flat,29.45,31,down
42.5,0.0,1.45,1.4091,-1.0,嘉兴市,330400,34,up,29.39,32,down
42.33,0.0,1.44,1.4528,12.0,南充市,511300,16,down,29.32,33,up
39.74,0.0,1.44,1.4413,5.0,金华市,330700,24,down,27.56,34,up
47.07,0.0,1.44,1.4309,-1.0,唐山市,130200,29,down,32.64,35,down
52.91,0.0,1.43,1.4025,3.0,鄂尔多斯市,150600,37,up,36.89,36,up
43.67,0.0,1.42,1.416,3.0,西安市,610100,32,down,30.66,37,up
42.64,0.0,1.42,1.4056,1.0,湛江市,440800,35,down,29.94,38,up
46.46,0.0,1.42,1.357,-1.0,无锡市,320200,56,up,32.65,39,down
47.9,0.0,1.42,1.3706,-3.0,天津市,120000,49,up,33.67,40,down
43.37,0.0,1.42,1.3772,-3.0,湖州市,330500,45,up,30.49,41,down
45.91,0.0,1.42,1.3828,-4.0,北京市,110000,43,up,32.29,42,down
44.37,0.0,1.42,1.3654,-11.0,哈尔滨市,230100,51,up,31.33,43,down
46.18,0.0,1.41,1.3959,1.0,潍坊市,370700,39,down,32.69,44,up
47.64,0.0,1.41,1.3752,-4.0,重庆市,500000,46,up,33.76,45,down
47.68,0.0,1.41,1.3857,0.0,贵阳市,520100,41,down,33.88,46,flat
38.26,0.0,1.41,1.3829,0.0,桂林市,450300,42,down,27.22,47,flat
39.85,0.0,1.4,1.3897,-2.0,汕头市,440500,40,down,28.38,48,down
48.85,0.0,1.4,1.3684,-2.0,厦门市,350200,50,up,34.88,49,down
47.84,0.0,1.4,1.3493,7.0,张家口市,130700,62,up,34.16,50,up
47.27,0.0,1.4,1.3798,3.0,江门市,440700,44,down,33.77,51,up
43.4,0.0,1.39,1.3556,-3.0,淄博市,370300,57,up,31.12,52,down
38.91,0.0,1.39,1.3612,0.0,柳州市,450200,54,up,27.98,53,flat
41.18,0.0,1.39,1.365,0.0,三亚市,460200,52,down,29.65,54,flat
40.32,0.0,1.39,1.3745,-1.0,新乡市,410700,47,down,29.03,55,down
41.67,0.0,1.39,1.372,-2.0,杭州市,330100,48,down,30.02,56,down
46.85,0.0,1.38,1.3445,-2.0,镇江市,321100,65,up,33.95,57,down
46.37,0.0,1.38,1.334,-1.0,常州市,320400,66,up,33.61,58,down
48.47,0.0,1.37,1.3204,1.0,苏州市,320500,75,up,35.27,59,up
48.41,0.0,1.37,1.3466,-1.0,盐城市,320900,63,up,35.31,60,down
45.8,0.0,1.37,1.3554,5.0,徐州市,320300,58,down,33.46,61,up
51.21,0.0,1.37,1.3581,-6.0,珠海市,440400,55,down,37.5,62,down
47.12,0.0,1.37,1.3553,3.0,肇庆市,441200,59,down,34.51,63,up
42.57,0.0,1.37,1.3645,-7.0,茂名市,440900,53,down,31.18,64,down
