freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.13,0.0,1.54,1.5415,-1.0,香港,810000,0,flat,27.39,0,down
42.36,0.0,1.5,1.4917,17.0,南充市,511300,1,flat,28.24,1,up
41.45,0.0,1.48,1.4683,-4.0,咸阳市,610400,3,up,28.08,2,down
45.2,0.0,1.47,1.4889,0.0,成都市,510100,2,down,30.79,3,flat
41.77,0.0,1.46,1.4473,1.0,德阳市,510600,4,flat,28.63,4,up
41.6,0.0,1.43,1.4248,-1.0,漳州市,350600,7,up,29.15,5,down
45.06,0.0,1.43,1.431,4.0,中山市,442000,5,down,31.57,6,up
40.48,0.0,1.42,1.4303,0.0,宿迁市,321300,6,down,28.42,7,flat
41.4,0.0,1.41,1.4243,-2.0,银川市,640100,8,flat,29.29,8,down
45.86,0.0,1.41,1.4171,1.0,济南市,370100,9,flat,32.49,9,up
46.67,0.0,1.41,1.4129,-4.0,长春市,220100,10,flat,33.13,10,down
38.33,0.0,1.4,1.4111,-2.0,南阳市,411300,11,flat,27.42,11,down
40.37,0.0,1.39,1.4006,-2.0,昆明市,530100,13,up,29.04,12,down
37.73,0.0,1.39,1.3957,-1.0,海口市,460100,14,up,27.14,13,down
38.26,0.0,1.38,1.4031,1.0,桂林市,450300,12,down,27.64,14,up
46.05,0.0,1.37,1.3913,-1.0,大连市,210200,15,flat,33.54,15,down
42.52,0.0,1.37,1.3489,3.0,芜湖市,340200,29,up,30.98,16,up
42.7,0.0,1.37,1.3855,2.0,衢州市,330800,16,down,31.18,17,up
38.92,0.0,1.37,1.36,0.0,柳州市,450200,21,up,28.44,18,flat
43.68,0.0,1.36,1.3707,-4.0,西安市,610100,18,down,32.06,19,down
41.82,0.0,1.36,1.3602,2.0,清远市,441800,19,down,30.75,20,up
42.98,0.0,1.36,1.3588,-7.0,沈阳市,210100,22,up,31.64,21,down
42.64,0.0,1.36,1.3577,1.0,湛江市,440800,23,up,31.42,22,up
46.18,0.0,1.35,1.349,1.0,潍坊市,370700,28,up,34.19,23,up
47.09,0.0,1.35,1.3457,-2.0,唐山市,130200,32,up,34.87,24,down
52.94,0.0,1.35,1.3525,-1.0,鄂尔多斯市,150600,26,up,39.27,25,down
47.3,0.0,1.35,1.3844,4.0,江门市,440700,17,down,35.14,26,up
41.31,0.0,1.34,1.3447,-4.0,保定市,130600,34,up,30.78,27,down
44.81,0.0,1.34,1.3474,-2.0,东莞市,441900,31,up,33.39,28,down
42.61,0.0,1.34,1.3491,0.0,长沙市,430100,27,down,31.77,29,flat
45.22,0.0,1.34,1.3577,2.0,佛山市,440600,24,down,33.75,30,up
43.39,0.0,1.34,1.3488,1.0,淄博市,370300,30,down,32.4,31,up
47.17,0.0,1.34,1.3602,6.0,肇庆市,441200,20,down,35.28,32,up
42.61,0.0,1.34,1.3377,-9.0,茂名市,440900,36,up,31.91,33,down
46.28,0.0,1.33,1.335,-4.0,绵阳市,510700,37,up,34.69,34,down
46.1,0.0,1.33,1.3288,0.0,烟台市,370600,44,up,34.56,35,flat
43.16,0.0,1.33,1.3435,3.0,德州市,371400,35,down,32.38,36,up
