freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.12,0.0,1.58,1.5474,1.0,香港,810000,0,flat,26.6,0,up
42.31,0.0,1.56,1.5377,27.0,南充市,511300,1,flat,27.08,1,up
41.73,0.0,1.51,1.5087,3.0,德阳市,510600,2,flat,27.63,2,up
41.45,0.0,1.5,1.4781,1.0,咸阳市,610400,3,flat,27.71,3,up
41.43,0.0,1.43,1.4118,-2.0,银川市,640100,8,up,29.02,4,down
41.57,0.0,1.43,1.4203,-2.0,漳州市,350600,5,flat,29.13,5,down
52.93,0.0,1.42,1.3899,0.0,鄂尔多斯市,150600,14,up,37.36,6,flat
38.32,0.0,1.41,1.4172,-1.0,南阳市,411300,6,down,27.12,7,down
45.19,0.0,1.41,1.43,-2.0,成都市,510100,4,down,32.07,8,down
45.86,0.0,1.41,1.4106,1.0,济南市,370100,9,flat,32.55,9,up
37.71,0.0,1.41,1.3931,-1.0,海口市,460100,13,up,26.81,10,down
38.25,0.0,1.4,1.398,2.0,桂林市,450300,12,up,27.24,11,up
46.66,0.0,1.4,1.4103,-3.0,长春市,220100,11,down,33.32,12,down
42.61,0.0,1.4,1.3849,3.0,湛江市,440800,15,up,30.47,13,up
40.47,0.0,1.4,1.4106,-1.0,宿迁市,321300,10,down,28.97,14,down
41.81,0.0,1.4,1.375,5.0,清远市,441800,19,up,29.94,15,up
45.03,0.0,1.4,1.412,4.0,中山市,442000,7,down,32.26,16,up
38.91,0.0,1.38,1.3768,0.0,柳州市,450200,18,up,28.26,17,flat
41.32,0.0,1.37,1.3617,-2.0,保定市,130600,23,up,30.06,18,down
40.36,0.0,1.37,1.3783,-1.0,昆明市,530100,16,down,29.52,19,down
42.98,0.0,1.37,1.3691,-4.0,沈阳市,210100,20,flat,31.48,20,down
39.74,0.0,1.36,1.3403,1.0,汕头市,440500,31,up,29.23,21,up
42.61,0.0,1.36,1.352,-13.0,茂名市,440900,28,up,31.39,22,down
46.05,0.0,1.35,1.3676,0.0,大连市,210200,21,down,34.02,23,flat
43.67,0.0,1.35,1.357,-5.0,西安市,610100,26,up,32.3,24,down
42.69,0.0,1.35,1.3769,1.0,衢州市,330800,17,down,31.62,25,up
46.16,0.0,1.35,1.3673,1.0,潍坊市,370700,22,down,34.23,26,up
47.07,0.0,1.35,1.3577,-3.0,唐山市,130200,25,down,34.92,27,down
41.18,0.0,1.34,1.3273,4.0,滁州市,341100,40,up,30.66,28,up
43.11,0.0,1.34,1.3328,-1.0,泰安市,370900,37,up,32.15,29,down
43.38,0.0,1.34,1.3555,1.0,淄博市,370300,27,down,32.4,30,up
42.6,0.0,1.34,1.3365,0.0,长沙市,430100,34,up,31.88,31,flat
46.25,0.0,1.34,1.3415,-8.0,绵阳市,510700,30,down,34.62,32,down
46.12,0.0,1.33,1.3465,0.0,烟台市,370600,29,down,34.61,33,flat
42.5,0.0,1.33,1.3589,0.0,芜湖市,340200,24,down,31.92,34,flat
45.78,0.0,1.33,1.338,2.0,台州市,331000,33,down,34.52,35,up
49.85,0.0,1.32,1.3169,3.0,太原市,140100,44,up,37.63,36,up
47.12,0.0,1.32,1.3338,4.0,肇庆市,441200,36,down,35.6,37,up
45.27,0.0,1.32,1.3288,-1.0,青岛市,370200,39,up,34.26,38,down
41.14,0.0,1.32,1.3122,-1.0,三亚市,460200,48,up,31.14,39,down
41.61,0.0,1.32,1.3296,-5.0,赣州市,360700,38,down,31.53,40,down
41.87,0.0,1.32,1.3083,1.0,衡阳市,430400,49,up,31.73,41,up
41.65,0.0,1.32,1.3203,1.0,南宁市,450100,42,flat,31.57,42,up
51.12,0.0,1.32,1.3136,2.0,珠海市,440400,46,up,38.75,43,up
42.98,0.0,1.31,1.319,-5.0,深圳市,440300,43,down,32.74,44,down
43.57,0.0,1.31,1.3017,1.0,韶关市,440200,59,up,33.29,45,up
47.7,0.0,1.31,1.3073,-6.0,贵阳市,520100,50,up,36.48,46,down
43.62,0.0,1.31,1.3043,1.0,连云港市,320700,57,up,33.36,47,up
47.81,0.0,1.31,1.306,3.0,张家口市,130700,52,up,36.61,48,up
45.19,0.0,1.31,1.3211,2.0,佛山市,440600,41,down,34.61,49,up
44.41,0.0,1.31,1.3352,-6.0,哈尔滨市,230100,35,down,34.02,50,down
48.45,0.0,1.3,1.3044,0.0,盐城市,320900,56,up,37.14,51,flat
40.38,0.0,1.3,1.3395,-5.0,新乡市,410700,32,down,30.96,52,down
44.05,0.0,1.3,1.3059,0.0,惠州市,441300,53,flat,33.92,53,flat
48.15,0.0,1.3,1.2983,1.0,济宁市,370800,62,up,37.08,54,up
45.8,0.0,1.3,1.3045,2.0,徐州市,320300,55,flat,35.28,55,up
47.28,0.0,1.3,1.3053,1.0,江门市,440700,54,down,36.44,56,up
42.68,0.0,1.3,1.3065,2.0,德州市,371400,51,down,32.91,57,up
44.79,0.0,1.3,1.313,-4.0,东莞市,441900,47,down,34.57,58,down
47.67,0.0,1.3,1.3037,-2.0,重庆市,500000,58,down,36.8,59,down
43.07,0.0,1.29,1.3149,-31.0,廊坊市,131000,45,down,33.26,60,down
41.3,0.0,1.29,1.3009,0.0,上海市,310000,60,down,31.94,61,flat
47.9,0.0,1.28,1.2863,-1.0,天津市,120000,66,up,37.37,62,down
41.67,0.0,1.28,1.2824,2.0,杭州市,330100,68,up,32.52,63,up
39.61,0.0,1.28,1.2976,-1.0,温州市,330300,63,down,30.93,64,down
44.97,0.0,1.28,1.2931,-3.0,邢台市,130500,65,flat,35.16,65,down
44.54,0.0,1.28,1.2437,6.0,西宁市,630100,80,up,34.86,66,up
48.85,0.0,1.28,1.2945,0.0,郑州市,410100,64,down,38.29,67,flat
46.85,0.0,1.28,1.2986,-1.0,镇江市,321100,61,down,36.72,68,down
42.59,0.0,1.28,1.2795,0.0,绍兴市,330600,69,flat,33.38,69,flat
42.86,0.0,1.27,1.2842,2.0,宁波市,330200,67,down,33.63,70,up
43.36,0.0,1.27,1.2622,1.0,湖州市,330500,73,up,34.12,71,up
42.55,0.0,1.27,1.269,0.0,嘉兴市,330400,72,flat,33.56,72,flat
42.91,0.0,1.27,1.2746,-7.0,广州市,440100,70,down,33.89,73,down
39.76,0.0,1.26,1.2567,-2.0,金华市,330700,74,flat,31.46,74,down
45.91,0.0,1.26,1.2739,1.0,北京市,110000,71,down,36.34,75,up
48.85,0.0,1.26,1.251,-1.0,厦门市,350200,75,down,38.82,76,down
46.5,0.0,1.25,1.2503,1.0,无锡市,320200,76,down,37.15,77,up
46.39,0.0,1.25,1.2494,1.0,常州市,320400,78,flat,37.11,78,up
45.59,0.0,1.25,1.2397,1.0,南京市,320100,82,up,36.57,79,up
50.88,0.0,1.25,1.242,1.0,泰州市,321200,81,up,40.85,80,up
46.84,0.0,1.25,1.2441,1.0,泉州市,350500,79,down,37.62,81,up
45.23,0.0,1.24,1.2387,3.0,洛阳市,410300,83,up,36.39,82,up
47.42,0.0,1.24,1.2495,0.0,扬州市,321000,77,down,38.26,83,flat
46.19,0.0,1.24,1.2341,-2.0,南昌市,360100,84,flat,37.29,84,down
48.49,0.0,1.22,1.2188,0.0,苏州市,320500,86,up,39.61,85,flat
48.08,0.0,1.22,1.2186,-5.0,石家庄市,130100,87,up,39.54,86,down
50.84,0.0,1.2,1.2139,1.0,南通市,320600,88,up,42.22,87,up
46.72,0.0,1.2,1.2077,-3.0,福州市,350100,91,up,38.81,88,down
46.79,0.0,1.2,1.2228,-5.0,淮安市,320800,85,down,38.92,89,down
42.04,0.0,1.2,1.2078,-7.0,邯郸市,130400,90,flat,34.98,90,down
42.51,0.0,1.2,1.2138,1.0,兰州市,620100,89,down,35.42,91,up
44.09,0.0,1.19,1.1973,3.0,合肥市,340100,93,up,37.04,92,up
42.54,0.0,1.17,1.1672,-15.0,沧州市,130900,96,up,36.26,93,down
48.44,0.0,1.17,1.1707,-2.0,武汉市,420100,95,up,41.41,94,down
51.64,0.0,1.17,1.199,4.0,呼和浩特市,150100,92,down,44.2,95,up
50.55,0.0,1.17,1.1802,-4.0,临沂市,371300,94,down,43.34,96,down
52.0,0.0,1.13,1.1098,1.0,乌鲁木齐市,650100,97,flat,45.98,97,up
39.76,0.0,1.08,1.0996,12.0,伊犁州,654000,98,flat,36.86,98,up
46.97,0.0,1.06,1.0344,8.0,大同市,140200,99,flat,44.47,99,up
