freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
45.2,0.0,2.32,2.2229,11.0,成都市,510100,1,up,19.52,0,up
51.08,0.0,2.16,2.2276,17.0,珠海市,440400,0,down,23.6,1,up
41.7,0.0,2.13,2.1068,24.0,德阳市,510600,2,flat,19.55,2,up
41.8,0.0,1.96,1.9998,24.0,清远市,441800,4,up,21.34,3,up
46.64,0.0,1.93,2.0408,-1.0,长春市,220100,3,down,24.14,4,down
45.91,0.0,1.93,1.9306,4.0,北京市,110000,8,up,23.81,5,up
47.27,0.0,1.9,1.9257,29.0,江门市,440700,9,up,24.82,6,up
47.65,0.0,1.89,1.8673,-5.0,重庆市,500000,14,up,25.17,7,down
46.05,0.0,1.89,1.9843,-4.0,大连市,210200,5,down,24.4,8,down
45.22,0.0,1.88,1.8981,23.0,佛山市,440600,12,up,24.01,9,up
45.05,0.0,1.88,1.9494,25.0,中山市,442000,6,down,23.96,10,up
45.87,0.0,1.88,1.9101,3.0,济南市,370100,10,down,24.4,11,up
43.02,0.0,1.87,1.8491,0.0,深圳市,440300,16,up,23.0,12,flat
41.6,0.0,1.85,1.8197,13.0,赣州市,360700,18,up,22.52,13,up
46.21,0.0,1.84,1.8602,5.0,绵阳市,510700,15,up,25.06,14,up
42.98,0.0,1.84,1.938,-7.0,沈阳市,210100,7,down,23.36,15,down
43.57,0.0,1.84,1.9055,22.0,韶关市,440200,11,down,23.7,16,up
47.71,0.0,1.83,1.8108,-25.0,贵阳市,520100,19,up,26.07,17,down
42.63,0.0,1.82,1.8056,0.0,长沙市,430100,21,up,23.46,18,flat
48.88,0.0,1.81,1.8288,10.0,厦门市,350200,17,down,27.02,19,up
47.89,0.0,1.79,1.8824,12.0,天津市,120000,13,down,26.79,20,up
43.7,0.0,1.79,1.81,1.0,西安市,610100,20,down,24.47,21,up
45.63,0.0,1.75,1.7478,8.0,南京市,320100,26,up,26.14,22,up
46.08,0.0,1.74,1.7864,2.0,烟台市,370600,23,flat,26.45,23,up
47.09,0.0,1.74,1.7959,11.0,肇庆市,441200,22,down,27.08,24,up
42.84,0.0,1.72,1.7368,-2.0,宁波市,330200,27,up,24.86,25,down
40.41,0.0,1.71,1.7059,1.0,昆明市,530100,32,up,23.64,26,up
46.18,0.0,1.71,1.7073,-10.0,南昌市,360100,31,up,27.03,27,down
49.85,0.0,1.7,1.7316,15.0,太原市,140100,28,flat,29.32,28,up
37.77,0.0,1.7,1.7489,-4.0,海口市,460100,25,down,22.22,29,down
42.27,0.0,1.7,1.6775,35.0,南充市,511300,37,up,24.91,30,up
41.3,0.0,1.7,1.6997,-7.0,上海市,310000,33,up,24.35,31,down
41.45,0.0,1.69,1.749,-12.0,咸阳市,610400,24,down,24.49,32,down
42.26,0.0,1.69,1.6825,4.0,香港,810000,35,up,25.02,33,up
42.66,0.0,1.66,1.6822,4.0,衢州市,330800,36,up,25.65,34,up
48.47,0.0,1.66,1.6748,3.0,苏州市,320500,38,up,29.2,35,up
46.47,0.0,1.64,1.6905,6.0,无锡市,320200,34,down,28.3,36,up
45.24,0.0,1.64,1.7142,-11.0,青岛市,370200,30,down,27.57,37,down
41.29,0.0,1.63,1.7149,-4.0,保定市,130600,29,down,25.27,38,down
40.47,0.0,1.62,1.6137,3.0,宿迁市,321300,43,up,25.04,39,up
42.96,0.0,1.61,1.5964,6.0,广州市,440100,46,up,26.72,40,up
44.07,0.0,1.6,1.6453,8.0,惠州市,441300,39,down,27.47,41,up
41.67,0.0,1.6,1.617,3.0,漳州市,350600,41,down,26.12,42,up
38.31,0.0,1.59,1.5976,0.0,桂林市,450300,45,up,24.13,43,flat
42.52,0.0,1.58,1.6139,-7.0,嘉兴市,330400,42,down,26.87,44,down
46.16,0.0,1.57,1.6172,3.0,潍坊市,370700,40,down,29.41,45,up
41.68,0.0,1.56,1.563,-4.0,杭州市,330100,52,up,26.67,46,down
39.64,0.0,1.56,1.6006,-2.0,温州市,330300,44,down,25.39,47,down
38.92,0.0,1.54,1.5665,1.0,柳州市,450200,49,up,25.29,48,up
45.77,0.0,1.54,1.5631,-4.0,台州市,331000,51,up,29.75,49,down
41.44,0.0,1.54,1.5287,0.0,银川市,640100,56,up,26.99,50,flat
39.84,0.0,1.53,1.5141,2.0,汕头市,440500,60,up,25.97,51,up
43.38,0.0,1.53,1.5781,6.0,淄博市,370300,47,down,28.4,52,up
46.86,0.0,1.53,1.5322,0.0,镇江市,321100,54,up,30.71,53,flat
46.38,0.0,1.52,1.5658,3.0,常州市,320400,50,down,30.47,54,up
41.87,0.0,1.52,1.5688,-2.0,衡阳市,430400,48,down,27.57,55,down
42.73,0.0,1.51,1.5219,2.0,湛江市,440800,59,up,28.26,56,up
42.58,0.0,1.51,1.5253,1.0,绍兴市,330600,58,up,28.19,57,up
43.37,0.0,1.51,1.5297,-3.0,湖州市,330500,55,down,28.76,58,down
45.8,0.0,1.48,1.5497,8.0,徐州市,320300,53,down,30.86,59,up
38.35,0.0,1.48,1.502,-7.0,南阳市,411300,61,up,25.93,60,down
42.5,0.0,1.48,1.528,-5.0,芜湖市,340200,57,down,28.82,61,down
47.05,0.0,1.46,1.4839,-10.0,唐山市,130200,62,flat,32.16,62,down
46.94,0.0,1.46,1.4661,6.0,泉州市,350500,65,up,32.12,63,up
41.7,0.0,1.45,1.4656,2.0,南宁市,450100,66,up,28.68,64,up
43.63,0.0,1.45,1.4595,3.0,连云港市,320700,67,up,30.09,65,up
52.9,0.0,1.45,1.4742,-1.0,鄂尔多斯市,150600,63,down,36.51,66,down
39.76,0.0,1.44,1.4708,-4.0,金华市,330700,64,down,27.57,67,down
48.43,0.0,1.44,1.4309,0.0,盐城市,320900,70,up,33.73,68,flat
50.79,0.0,1.43,1.4319,6.0,南通市,320600,69,flat,35.42,69,up
47.4,0.0,1.42,1.407,0.0,扬州市,321000,72,up,33.36,70,flat
44.84,0.0,1.41,1.4338,-6.0,东莞市,441900,68,down,31.71,71,down
41.24,0.0,1.39,1.4269,1.0,滁州市,341100,71,down,29.65,72,up
44.4,0.0,1.39,1.3937,-22.0,哈尔滨市,230100,75,up,31.94,73,down
44.09,0.0,1.39,1.3968,10.0,合肥市,340100,74,flat,31.78,74,up
43.13,0.0,1.38,1.3544,-34.0,廊坊市,131000,78,up,31.27,75,down
43.06,0.0,1.38,1.3607,-8.0,泰安市,370900,77,up,31.28,76,down
50.82,0.0,1.37,1.3996,2.0,泰州市,321200,73,down,37.01,77,up
48.18,0.0,1.37,1.3894,3.0,济宁市,370800,76,down,35.21,78,up
41.24,0.0,1.36,1.3449,-3.0,三亚市,460200,79,flat,30.36,79,down
47.82,0.0,1.36,1.3436,7.0,张家口市,130700,80,flat,35.27,80,up
42.66,0.0,1.35,1.328,-15.0,茂名市,440900,83,up,31.6,81,down
40.48,0.0,1.33,1.2897,0.0,新乡市,410700,87,up,30.36,82,flat
45.06,0.0,1.31,1.3328,-4.0,邢台市,130500,81,down,34.31,83,down
43.84,0.0,1.31,1.2999,-1.0,德州市,371400,85,up,33.39,84,down
48.51,0.0,1.3,1.3029,-1.0,武汉市,420100,84,down,37.18,85,down
48.09,0.0,1.3,1.3295,-11.0,石家庄市,130100,82,down,37.12,86,down
46.77,0.0,1.29,1.2916,-4.0,淮安市,320800,86,down,36.21,87,down
45.31,0.0,1.27,1.2697,5.0,洛阳市,410300,88,flat,35.7,88,up
46.82,0.0,1.25,1.2487,-4.0,福州市,350100,89,flat,37.31,89,down
42.09,0.0,1.22,1.2135,-17.0,邯郸市,130400,90,flat,34.63,90,down
49.61,0.0,1.21,1.2017,2.0,郑州市,410100,92,up,40.88,91,up
45.58,0.0,1.19,1.2133,-10.0,西宁市,630100,91,down,38.17,92,down
54.25,0.0,1.18,1.1595,3.0,呼和浩特市,150100,94,up,46.16,93,up
50.91,0.0,1.17,1.1252,0.0,临沂市,371300,96,up,43.41,94,flat
43.55,0.0,1.16,1.1595,1.0,兰州市,620100,95,flat,37.52,95,up
60.23,0.0,1.13,1.125,3.0,乌鲁木齐市,650100,97,up,53.09,96,up
49.27,0.0,1.05,1.0634,-5.0,大同市,140200,99,up,46.96,97,down
43.71,0.0,1.04,1.0871,-27.0,沧州市,130900,98,flat,42.21,98,down
42.79,0.0,0.98,1.1987,6.0,伊犁州,654000,93,down,43.57,99,up
