freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
46.63,0.0,2.21,2.2672,3.0,长春市,220100,0,flat,21.1,0,up
46.03,0.0,2.12,2.1979,1.0,大连市,210200,1,flat,21.67,1,up
46.06,0.0,2.1,2.0664,15.0,烟台市,370600,3,up,21.95,2,up
47.89,0.0,2.08,2.0446,-2.0,天津市,120000,5,up,22.99,3,down
47.23,0.0,2.08,2.072,35.0,江门市,440700,2,down,22.72,4,up
42.97,0.0,2.04,2.0576,-3.0,沈阳市,210100,4,down,21.08,5,down
43.04,0.0,2.04,1.943,10.0,深圳市,440300,7,up,21.12,6,up
48.89,0.0,2.02,1.9583,7.0,厦门市,350200,6,down,24.17,7,up
45.87,0.0,1.92,1.848,0.0,济南市,370100,11,up,23.9,8,flat
45.91,0.0,1.91,1.8419,-15.0,北京市,110000,12,up,24.08,9,down
45.2,0.0,1.9,1.8353,23.0,佛山市,440600,13,up,23.75,10,up
45.24,0.0,1.88,1.9297,-7.0,青岛市,370200,8,down,24.05,11,down
44.03,0.0,1.87,1.8704,22.0,惠州市,441300,9,down,23.5,12,up
47.64,0.0,1.86,1.7575,-18.0,重庆市,500000,18,up,25.55,13,down
45.22,0.0,1.85,1.7236,-14.0,成都市,510100,22,up,24.4,14,down
49.84,0.0,1.84,1.7351,27.0,太原市,140100,20,up,27.02,15,up
43.7,0.0,1.84,1.7854,9.0,西安市,610100,16,flat,23.73,16,up
41.44,0.0,1.83,1.8113,-5.0,咸阳市,610400,15,down,22.67,17,down
42.4,0.0,1.83,1.851,12.0,香港,810000,10,down,23.22,18,up
41.78,0.0,1.83,1.8254,9.0,清远市,441800,14,down,22.88,19,up
43.56,0.0,1.78,1.7386,9.0,韶关市,440200,19,down,24.41,20,up
47.71,0.0,1.77,1.6373,-15.0,贵阳市,520100,33,up,26.92,21,down
41.72,0.0,1.76,1.7626,-17.0,德阳市,510600,17,down,23.68,22,down
39.62,0.0,1.76,1.6963,12.0,温州市,330300,25,up,22.5,23,up
41.65,0.0,1.76,1.6654,15.0,漳州市,350600,28,up,23.66,24,up
37.78,0.0,1.76,1.7268,-4.0,海口市,460100,21,down,21.52,25,down
41.61,0.0,1.75,1.66,8.0,赣州市,360700,29,up,23.82,26,up
42.64,0.0,1.74,1.652,-18.0,长沙市,430100,30,up,24.47,27,down
42.67,0.0,1.73,1.7203,0.0,衢州市,330800,23,down,24.73,28,flat
47.11,0.0,1.72,1.5965,6.0,肇庆市,441200,43,up,27.43,29,up
40.43,0.0,1.69,1.6036,4.0,昆明市,530100,42,up,23.96,30,up
41.28,0.0,1.68,1.691,-16.0,保定市,130600,26,down,24.56,31,down
45.65,0.0,1.68,1.6664,-8.0,南京市,320100,27,down,27.16,32,down
48.48,0.0,1.68,1.6478,-9.0,苏州市,320500,31,down,28.9,33,down
41.33,0.0,1.67,1.6409,-11.0,上海市,310000,32,down,24.8,34,down
46.16,0.0,1.66,1.7061,3.0,潍坊市,370700,24,down,27.78,35,up
42.53,0.0,1.64,1.6308,-6.0,嘉兴市,330400,35,down,25.9,36,down
42.86,0.0,1.63,1.6327,-8.0,宁波市,330200,34,down,26.26,37,down
42.94,0.0,1.63,1.5529,6.0,广州市,440100,47,up,26.37,38,up
46.47,0.0,1.62,1.6228,-7.0,无锡市,320200,36,down,28.71,39,down
41.9,0.0,1.61,1.5809,5.0,衡阳市,430400,44,up,26.0,40,up
46.19,0.0,1.61,1.527,-7.0,南昌市,360100,50,up,28.7,41,down
45.77,0.0,1.6,1.6056,1.0,台州市,331000,41,down,28.55,42,up
40.46,0.0,1.6,1.6188,-4.0,宿迁市,321300,37,down,25.28,43,down
46.39,0.0,1.6,1.6145,-9.0,常州市,320400,38,down,29.05,44,down
38.92,0.0,1.59,1.6066,2.0,柳州市,450200,40,down,24.44,45,up
46.26,0.0,1.59,1.5473,-22.0,绵阳市,510700,48,up,29.18,46,down
44.84,0.0,1.57,1.6142,3.0,东莞市,441900,39,down,28.5,47,up
42.72,0.0,1.57,1.5651,5.0,湛江市,440800,46,down,27.22,48,up
41.69,0.0,1.56,1.5203,-4.0,杭州市,330100,54,up,26.7,49,down
51.23,0.0,1.56,1.527,-15.0,珠海市,440400,51,up,32.87,50,down
47.05,0.0,1.54,1.5433,-11.0,唐山市,130200,49,down,30.5,51,down
38.29,0.0,1.54,1.4911,-1.0,桂林市,450300,57,up,24.83,52,down
42.43,0.0,1.53,1.5187,16.0,南充市,511300,55,up,27.69,53,up
45.82,0.0,1.53,1.4525,13.0,徐州市,320300,63,up,29.99,54,up
45.09,0.0,1.52,1.5658,-13.0,中山市,442000,45,down,29.61,55,down
46.86,0.0,1.52,1.4894,-5.0,镇江市,321100,58,up,30.81,56,down
39.76,0.0,1.52,1.4883,-1.0,金华市,330700,59,up,26.16,57,down
41.47,0.0,1.52,1.4451,19.0,银川市,640100,66,up,27.31,58,up
42.52,0.0,1.51,1.5235,-16.0,芜湖市,340200,53,down,28.19,59,down
43.44,0.0,1.51,1.4825,-8.0,湖州市,330500,60,flat,28.8,60,down
38.35,0.0,1.5,1.527,-3.0,南阳市,411300,52,down,25.58,61,down
42.58,0.0,1.5,1.5168,-3.0,绍兴市,330600,56,down,28.41,62,down
52.87,0.0,1.49,1.4707,-12.0,鄂尔多斯市,150600,61,down,35.44,63,down
40.0,0.0,1.49,1.44,0.0,汕头市,440500,67,up,26.83,64,flat
48.01,0.0,1.48,1.4525,-22.0,石家庄市,130100,64,down,32.51,65,down
47.42,0.0,1.47,1.4163,-4.0,扬州市,321000,73,up,32.19,66,down
48.43,0.0,1.46,1.4223,1.0,盐城市,320900,71,up,33.11,67,up
46.95,0.0,1.44,1.3941,4.0,泉州市,350500,75,up,32.5,68,up
41.19,0.0,1.44,1.4507,-5.0,滁州市,341100,65,down,28.54,69,down
50.81,0.0,1.44,1.4226,2.0,南通市,320600,70,flat,35.35,70,up
41.73,0.0,1.44,1.4382,1.0,南宁市,450100,68,down,29.07,71,up
43.4,0.0,1.43,1.4535,0.0,淄博市,370300,62,down,30.33,72,flat
48.39,0.0,1.43,1.4342,4.0,济宁市,370800,69,down,33.88,73,up
44.38,0.0,1.43,1.4189,-32.0,哈尔滨市,230100,72,down,31.13,74,down
43.65,0.0,1.42,1.4031,-5.0,连云港市,320700,74,down,30.82,75,down
39.99,0.0,1.41,1.0538,89.0,伊犁州,654000,99,up,28.43,76,up
41.28,0.0,1.39,1.3897,1.0,三亚市,460200,76,down,29.73,77,up
43.09,0.0,1.38,1.3659,-30.0,廊坊市,131000,79,up,31.13,78,down
50.84,0.0,1.38,1.3698,-3.0,泰州市,321200,78,down,36.77,79,down
43.08,0.0,1.37,1.382,-6.0,泰安市,370900,77,down,31.4,80,down
44.97,0.0,1.35,1.3487,0.0,邢台市,130500,80,down,33.36,81,flat
42.71,0.0,1.35,1.3269,-15.0,茂名市,440900,81,down,31.72,82,down
48.5,0.0,1.34,1.3098,3.0,武汉市,420100,83,flat,36.32,83,up
44.11,0.0,1.33,1.3073,5.0,合肥市,340100,84,flat,33.24,84,up
40.44,0.0,1.31,1.3257,-3.0,新乡市,410700,82,down,30.81,85,down
46.79,0.0,1.29,1.2878,-3.0,淮安市,320800,85,down,36.15,86,down
43.93,0.0,1.28,1.2376,-12.0,德州市,371400,88,up,34.23,87,down
48.0,0.0,1.28,1.2734,-2.0,张家口市,130700,86,down,37.54,88,down
45.43,0.0,1.25,1.2501,10.0,洛阳市,410300,87,down,36.37,89,up
46.9,0.0,1.25,1.2325,-7.0,福州市,350100,89,down,37.58,90,down
47.63,0.0,1.2,1.1638,-1.0,西宁市,630100,93,up,39.59,91,down
42.14,0.0,1.2,1.1923,-21.0,邯郸市,130400,90,down,35.05,92,down
49.94,0.0,1.19,1.185,2.0,郑州市,410100,91,down,41.86,93,up
51.93,0.0,1.17,1.1413,-2.0,临沂市,371300,95,up,44.42,94,down
63.13,0.0,1.17,1.1699,-1.0,乌鲁木齐市,650100,92,down,54.14,95,down
50.91,0.0,1.15,1.0694,14.0,大同市,140200,98,up,44.31,96,up
43.31,0.0,1.14,1.125,0.0,兰州市,620100,96,down,37.84,97,flat
54.49,0.0,1.1,1.1441,-3.0,呼和浩特市,150100,94,down,49.47,98,down
44.09,0.0,1.08,1.1131,-38.0,沧州市,130900,97,down,40.75,99,down
