freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.63,0.0,1.56,1.5722,1.0,香港,810000,0,flat,26.68,0,up
41.52,0.0,1.5,1.5345,-6.0,咸阳市,610400,1,flat,27.7,1,down
42.85,0.0,1.48,1.5158,5.0,深圳市,440300,2,flat,29.0,2,up
40.36,0.0,1.46,1.4777,12.0,新乡市,410700,4,up,27.59,3,up
45.0,0.0,1.46,1.4693,7.0,青岛市,370200,6,up,30.79,4,up
45.14,0.0,1.46,1.4816,-3.0,成都市,510100,3,down,30.98,5,down
41.7,0.0,1.45,1.4744,7.0,南充市,511300,5,down,28.67,6,up
41.28,0.0,1.44,1.4339,-2.0,德阳市,510600,9,up,28.57,7,down
44.15,0.0,1.42,1.4605,-1.0,西安市,610100,7,down,31.0,8,down
45.62,0.0,1.42,1.4413,-2.0,济南市,370100,8,down,32.14,9,down
46.27,0.0,1.42,1.4279,11.0,镇江市,321100,11,up,32.64,10,up
41.4,0.0,1.42,1.4168,-3.0,银川市,640100,15,up,29.22,11,down
44.57,0.0,1.42,1.4133,1.0,东莞市,441900,16,up,31.47,12,up
44.72,0.0,1.41,1.4234,1.0,中山市,442000,12,down,31.75,13,up
46.14,0.0,1.41,1.4333,1.0,大连市,210200,10,down,32.78,14,up
44.96,0.0,1.4,1.4211,3.0,佛山市,440600,14,down,32.02,15,up
45.76,0.0,1.4,1.3462,5.0,绵阳市,510700,40,up,32.73,16,up
41.42,0.0,1.4,1.4212,4.0,上海市,310000,13,down,29.67,17,up
42.54,0.0,1.4,1.4021,-2.0,沈阳市,210100,19,up,30.47,18,down
46.34,0.0,1.4,1.4077,-3.0,长春市,220100,18,down,33.21,19,down
48.56,0.0,1.39,1.3936,15.0,郑州市,410100,20,flat,34.99,20,up
39.75,0.0,1.39,1.4104,-2.0,宿迁市,321300,17,down,28.65,21,down
37.69,0.0,1.38,1.3877,-2.0,海口市,460100,22,flat,27.29,22,down
40.19,0.0,1.37,1.3782,-7.0,昆明市,530100,25,up,29.25,23,down
47.5,0.0,1.37,1.3783,17.0,临沂市,371300,24,flat,34.65,24,up
42.33,0.0,1.37,1.3904,-2.0,长沙市,430100,21,down,30.89,25,down
52.9,0.0,1.37,1.3784,0.0,鄂尔多斯市,150600,23,down,38.69,26,flat
41.0,0.0,1.37,1.3609,6.0,德州市,371400,31,up,30.0,27,up
38.45,0.0,1.37,1.3638,-1.0,柳州市,450200,29,up,28.15,28,down
37.87,0.0,1.37,1.3665,-3.0,桂林市,450300,28,down,27.74,29,down
41.46,0.0,1.36,1.3533,2.0,清远市,441800,34,up,30.55,30,up
40.96,0.0,1.36,1.3699,-6.0,漳州市,350600,27,down,30.2,31,down
41.76,0.0,1.36,1.3702,-5.0,赣州市,360700,26,down,30.81,32,down
45.67,0.0,1.36,1.3574,2.0,烟台市,370600,33,flat,33.7,33,up
42.46,0.0,1.35,1.3463,-2.0,湛江市,440800,39,up,31.5,34,down
45.57,0.0,1.35,1.3503,1.0,潍坊市,370700,35,flat,33.82,35,up
42.38,0.0,1.35,1.3637,-5.0,廊坊市,131000,30,down,31.49,36,down
41.7,0.0,1.34,1.349,0.0,杭州市,330100,38,up,31.08,37,flat
43.0,0.0,1.34,1.3579,-4.0,泰安市,370900,32,down,32.15,38,down
47.84,0.0,1.33,1.3498,3.0,张家口市,130700,36,down,35.87,39,up
43.03,0.0,1.33,1.3274,3.0,连云港市,320700,44,up,32.27,40,up
47.68,0.0,1.33,1.3375,-1.0,贵阳市,520100,43,up,35.78,41,down
40.74,0.0,1.33,1.3495,-5.0,保定市,130600,37,down,30.58,42,down
41.18,0.0,1.33,1.339,0.0,三亚市,460200,41,down,30.92,43,flat
42.15,0.0,1.33,1.3243,0.0,衢州市,330800,45,up,31.67,44,flat
49.87,0.0,1.33,1.3387,0.0,太原市,140100,42,down,37.61,45,flat
41.44,0.0,1.32,1.3179,0.0,南宁市,450100,51,up,31.38,46,flat
45.99,0.0,1.32,1.322,-5.0,唐山市,130200,47,flat,34.85,47,down
45.22,0.0,1.31,1.323,-2.0,台州市,331000,46,down,34.5,48,down
44.19,0.0,1.31,1.3187,-7.0,哈尔滨市,230100,50,up,33.72,49,down
