freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
43.01,0.0,1.62,1.6681,7.0,深圳市,440300,0,flat,26.58,0,up
42.24,0.0,1.57,1.5966,3.0,香港,810000,2,up,26.91,1,up
41.57,0.0,1.57,1.6157,-10.0,咸阳市,610400,1,down,26.49,2,down
42.16,0.0,1.52,1.5825,7.0,南充市,511300,3,flat,27.82,3,up
45.22,0.0,1.51,1.5256,-3.0,成都市,510100,4,flat,29.93,4,down
41.76,0.0,1.49,1.4916,1.0,德阳市,510600,7,up,28.08,5,up
44.82,0.0,1.47,1.5209,4.0,东莞市,441900,5,down,30.39,6,up
41.62,0.0,1.47,1.4989,2.0,漳州市,350600,6,down,28.24,7,up
45.07,0.0,1.45,1.4626,2.0,中山市,442000,10,up,31.09,8,up
41.39,0.0,1.45,1.4439,-4.0,银川市,640100,16,up,28.6,9,down
40.42,0.0,1.45,1.4564,0.0,昆明市,530100,12,up,27.95,10,flat
45.9,0.0,1.44,1.4494,0.0,济南市,370100,13,up,31.81,11,flat
37.74,0.0,1.44,1.4658,-3.0,海口市,460100,9,down,26.22,12,down
41.31,0.0,1.44,1.4837,5.0,上海市,310000,8,down,28.72,13,up
47.84,0.0,1.44,1.4212,10.0,张家口市,130700,22,up,33.28,14,up
46.68,0.0,1.43,1.4448,-2.0,长春市,220100,15,flat,32.61,15,down
43.69,0.0,1.43,1.4395,-3.0,西安市,610100,17,up,30.61,16,down
42.63,0.0,1.43,1.4459,2.0,长沙市,430100,14,down,29.91,17,up
48.18,0.0,1.42,1.4613,22.0,临沂市,371300,11,down,33.82,18,up
41.62,0.0,1.42,1.4346,4.0,赣州市,360700,18,down,29.24,19,up
38.36,0.0,1.41,1.4067,0.0,南阳市,411300,25,up,27.16,20,flat
43.0,0.0,1.41,1.429,-2.0,沈阳市,210100,19,down,30.46,21,down
40.47,0.0,1.41,1.4288,1.0,宿迁市,321300,20,down,28.67,22,up
45.21,0.0,1.4,1.4112,-1.0,佛山市,440600,24,up,32.18,23,down
51.16,0.0,1.4,1.4215,3.0,珠海市,440400,21,down,36.6,24,up
38.28,0.0,1.4,1.4052,-1.0,桂林市,450300,26,up,27.41,25,down
41.72,0.0,1.39,1.3881,5.0,清远市,441800,32,up,29.99,26,up
41.32,0.0,1.39,1.391,-2.0,保定市,130600,30,up,29.75,27,down
42.69,0.0,1.39,1.3792,3.0,湛江市,440800,36,up,30.81,28,up
52.7,0.0,1.38,1.385,2.0,鄂尔多斯市,150600,35,up,38.17,29,up
46.06,0.0,1.38,1.3935,-2.0,大连市,210200,29,down,33.46,30,down
47.29,0.0,1.37,1.4165,5.0,江门市,440700,23,down,34.44,31,up
40.31,0.0,1.37,1.3772,1.0,新乡市,410700,37,up,29.42,32,up
39.63,0.0,1.37,1.3882,2.0,温州市,330300,31,down,28.94,33,up
47.68,0.0,1.37,1.3968,2.0,贵阳市,520100,27,down,34.83,34,up
38.91,0.0,1.37,1.3674,-3.0,柳州市,450200,40,up,28.45,35,down
45.82,0.0,1.37,1.3856,1.0,台州市,331000,34,down,33.53,36,up
45.87,0.0,1.36,1.3641,-4.0,唐山市,130200,43,up,33.77,37,down
41.9,0.0,1.36,1.3661,1.0,衡阳市,430400,42,up,30.9,38,up
47.7,0.0,1.35,1.3401,4.0,济宁市,370800,55,up,35.22,39,up
46.31,0.0,1.35,1.3677,1.0,绵阳市,510700,39,down,34.23,40,up
48.89,0.0,1.35,1.3942,4.0,厦门市,350200,28,down,36.17,41,up
43.08,0.0,1.35,1.34,0.0,泰安市,370900,56,up,31.88,42,flat
49.86,0.0,1.35,1.3509,1.0,太原市,140100,50,up,36.96,43,up
41.85,0.0,1.35,1.3593,7.0,德州市,371400,45,up,31.04,44,up
43.4,0.0,1.35,1.337,2.0,淄博市,370300,57,up,32.24,45,up
45.93,0.0,1.34,1.3752,-1.0,北京市,110000,38,down,34.16,46,down
43.05,0.0,1.34,1.3859,-6.0,廊坊市,131000,33,down,32.02,47,down
41.7,0.0,1.34,1.3606,0.0,杭州市,330100,44,down,31.02,48,flat
46.14,0.0,1.34,1.3559,0.0,烟台市,370600,46,down,34.32,49,flat
42.96,0.0,1.34,1.3673,-2.0,广州市,440100,41,down,31.97,50,down
46.2,0.0,1.34,1.3467,0.0,潍坊市,370700,52,up,34.43,51,flat
42.74,0.0,1.33,1.3442,-1.0,衢州市,330800,53,up,32.08,52,down
44.09,0.0,1.33,1.3524,1.0,惠州市,441300,49,down,33.11,53,up
41.19,0.0,1.33,1.3506,0.0,三亚市,460200,51,down,30.98,54,flat
47.92,0.0,1.33,1.3541,1.0,天津市,120000,48,down,36.07,55,up
45.57,0.0,1.33,1.3544,5.0,南京市,320100,47,down,34.3,56,up
41.68,0.0,1.33,1.3278,0.0,南宁市,450100,59,up,31.42,57,flat
45.29,0.0,1.33,1.3356,-4.0,青岛市,370200,58,flat,34.18,58,down
45.79,0.0,1.32,1.3415,1.0,徐州市,320300,54,down,34.59,59,up
39.78,0.0,1.32,1.2931,4.0,金华市,330700,71,up,30.16,60,up
46.48,0.0,1.32,1.3259,3.0,无锡市,320200,60,down,35.33,61,up
