freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
45.21,0.0,2.16,2.1821,-5.0,成都市,510100,5,up,20.93,0,down
43.02,0.0,2.16,2.1769,4.0,深圳市,440300,6,up,19.93,1,up
51.09,0.0,2.12,2.2293,9.0,珠海市,440400,1,down,24.07,2,up
45.55,0.0,2.1,2.2176,30.0,南京市,320100,2,down,21.67,3,up
41.58,0.0,2.1,2.3206,-7.0,咸阳市,610400,0,down,19.8,4,down
47.67,0.0,2.1,2.1341,-1.0,贵阳市,520100,8,up,22.71,5,down
42.15,0.0,2.07,2.0584,32.0,南充市,511300,14,up,20.34,6,up
42.63,0.0,2.06,2.1643,10.0,长沙市,430100,7,flat,20.65,7,up
42.97,0.0,2.06,2.1912,-14.0,沈阳市,210100,4,down,20.83,8,down
41.29,0.0,2.06,2.0844,6.0,上海市,310000,11,up,20.09,9,up
45.04,0.0,2.05,2.2033,25.0,中山市,442000,3,down,21.92,10,up
43.69,0.0,2.04,2.1132,2.0,西安市,610100,10,down,21.46,11,up
44.06,0.0,1.97,2.0601,27.0,惠州市,441300,13,up,22.32,12,up
47.23,0.0,1.96,2.0671,42.0,江门市,440700,12,down,24.04,13,up
45.88,0.0,1.95,2.121,-2.0,济南市,370100,9,down,23.55,14,down
45.18,0.0,1.91,2.0358,7.0,佛山市,440600,17,up,23.67,15,up
37.75,0.0,1.88,2.039,3.0,海口市,460100,16,flat,20.04,16,up
48.89,0.0,1.88,1.9641,12.0,厦门市,350200,19,up,26.07,17,up
40.43,0.0,1.87,1.8725,-3.0,昆明市,530100,24,up,21.64,18,down
46.04,0.0,1.86,2.0415,5.0,大连市,210200,15,down,24.71,19,up
45.92,0.0,1.86,1.9226,-10.0,北京市,110000,22,up,24.75,20,down
46.07,0.0,1.85,1.9513,14.0,烟台市,370600,20,down,24.87,21,up
49.83,0.0,1.8,1.9185,8.0,太原市,140100,23,up,27.63,22,up
47.89,0.0,1.8,1.9644,6.0,天津市,120000,18,down,26.56,23,up
46.66,0.0,1.78,1.9385,-19.0,长春市,220100,21,down,26.18,24,down
48.47,0.0,1.78,1.8515,2.0,苏州市,320500,26,up,27.3,25,up
42.99,0.0,1.77,1.7705,10.0,广州市,440100,31,up,24.34,26,up
44.82,0.0,1.76,1.8673,6.0,东莞市,441900,25,down,25.4,27,up
46.18,0.0,1.76,1.8382,-3.0,南昌市,360100,27,down,26.29,28,down
