freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.1,0.0,1.65,1.6352,5.0,香港,810000,0,flat,25.51,0,up
42.5,0.0,1.53,1.4645,3.0,茂名市,440900,3,up,27.81,1,up
41.4,0.0,1.52,1.502,0.0,咸阳市,610400,1,down,27.19,2,flat
41.73,0.0,1.48,1.4533,2.0,德阳市,510600,5,up,28.13,3,up
52.91,0.0,1.48,1.4251,0.0,鄂尔多斯市,150600,9,up,35.74,4,flat
41.6,0.0,1.47,1.4067,3.0,漳州市,350600,11,up,28.35,5,up
41.38,0.0,1.47,1.4739,14.0,银川市,640100,2,down,28.24,6,up
39.56,0.0,1.46,1.4627,9.0,温州市,330300,4,down,27.06,7,up
45.19,0.0,1.45,1.4511,-5.0,成都市,510100,6,down,31.14,8,down
46.77,0.0,1.44,1.4436,3.0,长春市,220100,7,down,32.51,9,up
40.34,0.0,1.44,1.4424,2.0,昆明市,530100,8,down,28.04,10,up
40.48,0.0,1.42,1.4138,2.0,宿迁市,321300,10,down,28.57,11,up
45.02,0.0,1.4,1.3953,5.0,中山市,442000,12,flat,32.11,12,up
37.71,0.0,1.4,1.3417,-3.0,海口市,460100,27,up,26.92,13,down
41.99,0.0,1.4,1.3808,12.0,南充市,511300,15,up,30.02,14,up
45.86,0.0,1.39,1.3909,0.0,济南市,370100,14,down,32.92,15,flat
42.63,0.0,1.39,1.3201,2.0,湛江市,440800,41,up,30.63,16,up
42.98,0.0,1.39,1.3715,-2.0,深圳市,440300,18,up,30.9,17,down
46.06,0.0,1.39,1.3946,0.0,大连市,210200,13,down,33.23,18,flat
42.59,0.0,1.38,1.3737,1.0,长沙市,430100,17,down,30.86,19,up
42.99,0.0,1.38,1.3787,1.0,沈阳市,210100,16,down,31.16,20,up
43.66,0.0,1.38,1.363,5.0,西安市,610100,19,down,31.69,21,up
43.09,0.0,1.37,1.3624,7.0,泰安市,370900,20,down,31.41,22,up
44.76,0.0,1.37,1.3404,-3.0,东莞市,441900,30,up,32.74,23,down
38.25,0.0,1.36,1.3592,1.0,桂林市,450300,21,down,28.08,24,up
47.69,0.0,1.36,1.3516,3.0,贵阳市,520100,25,flat,35.13,25,up
41.76,0.0,1.35,1.3412,2.0,清远市,441800,28,up,30.83,26,up
47.63,0.0,1.35,1.3528,0.0,重庆市,500000,23,down,35.17,27,flat
38.32,0.0,1.35,1.3484,0.0,南阳市,411300,26,down,28.3,28,flat
44.03,0.0,1.35,1.3346,4.0,惠州市,441300,33,up,32.55,29,up
38.92,0.0,1.35,1.3211,1.0,柳州市,450200,40,up,28.81,30,up
41.58,0.0,1.35,1.338,4.0,赣州市,360700,31,flat,30.8,31,up
47.05,0.0,1.35,1.3563,0.0,唐山市,130200,22,down,34.87,32,flat
43.02,0.0,1.34,1.3528,-6.0,廊坊市,131000,24,down,32.06,33,down
42.72,0.0,1.34,1.3356,0.0,衢州市,330800,32,down,31.87,34,flat
43.59,0.0,1.34,1.2944,2.0,韶关市,440200,55,up,32.58,35,up
41.3,0.0,1.34,1.3412,-2.0,保定市,130600,29,down,30.87,36,down
45.9,0.0,1.33,1.3305,0.0,台州市,331000,34,down,34.4,37,flat
40.44,0.0,1.33,1.2897,-3.0,新乡市,410700,60,up,30.32,38,down
45.3,0.0,1.33,1.3244,-1.0,青岛市,370200,38,down,34.07,39,down
41.86,0.0,1.33,1.33,5.0,衡阳市,430400,35,down,31.52,40,up
51.21,0.0,1.33,1.3118,0.0,珠海市,440400,44,up,38.58,41,flat
46.2,0.0,1.33,1.3252,2.0,潍坊市,370700,37,down,34.82,42,up
45.17,0.0,1.32,1.3044,-1.0,佛山市,440600,49,up,34.12,43,down
48.45,0.0,1.32,1.3083,0.0,盐城市,320900,46,up,36.61,44,flat
41.67,0.0,1.32,1.3257,-1.0,杭州市,330100,36,down,31.52,45,down
46.27,0.0,1.32,1.3214,-2.0,绵阳市,510700,39,down,35.05,46,down
41.32,0.0,1.32,1.3156,-1.0,上海市,310000,43,down,31.34,47,down
49.84,0.0,1.32,1.3044,2.0,太原市,140100,50,up,37.86,48,up
44.28,0.0,1.31,1.3096,-4.0,哈尔滨市,230100,45,down,33.71,49,down
42.58,0.0,1.31,1.3163,0.0,绍兴市,330600,42,down,32.42,50,flat
42.55,0.0,1.31,1.3035,1.0,嘉兴市,330400,52,up,32.43,51,up
41.23,0.0,1.31,1.3033,2.0,滁州市,341100,53,up,31.49,52,up
40.05,0.0,1.31,1.3044,-4.0,汕头市,440500,51,down,30.6,53,down
47.1,0.0,1.31,1.2928,3.0,肇庆市,441200,56,up,36.02,54,up
46.14,0.0,1.3,1.308,1.0,烟台市,370600,48,down,35.38,55,up
48.87,0.0,1.3,1.2915,0.0,厦门市,350200,59,up,37.49,56,flat
47.25,0.0,1.3,1.2854,-4.0,江门市,440700,65,up,36.28,57,down
47.93,0.0,1.3,1.2643,2.0,张家口市,130700,76,up,36.87,58,up
43.4,0.0,1.3,1.2927,2.0,湖州市,330500,57,down,33.43,59,up
43.41,0.0,1.3,1.2947,-3.0,淄博市,370300,54,down,33.46,60,down
44.91,0.0,1.3,1.2792,-1.0,邢台市,130500,67,up,34.64,61,down
42.57,0.0,1.29,1.3082,-4.0,芜湖市,340200,47,down,32.87,62,down
43.63,0.0,1.29,1.2871,2.0,连云港市,320700,63,flat,33.72,63,up
42.84,0.0,1.29,1.2793,-6.0,广州市,440100,66,up,33.24,64,down
41.65,0.0,1.29,1.2757,1.0,南宁市,450100,68,up,32.34,65,up
41.19,0.0,1.29,1.2611,1.0,三亚市,460200,78,up,32.0,66,up
46.85,0.0,1.29,1.2879,1.0,泉州市,350500,62,down,36.42,67,up
46.88,0.0,1.28,1.2919,0.0,镇江市,321100,58,down,36.49,68,flat
47.91,0.0,1.28,1.2742,1.0,天津市,120000,71,up,37.37,69,up
48.15,0.0,1.28,1.2891,-1.0,济宁市,370800,61,down,37.56,70,down
39.76,0.0,1.28,1.2864,-4.0,金华市,330700,64,down,31.08,71,down
45.82,0.0,1.28,1.2752,3.0,徐州市,320300,69,down,35.88,72,up
46.39,0.0,1.27,1.2669,1.0,常州市,320400,75,up,36.41,73,up
45.91,0.0,1.27,1.2693,0.0,北京市,110000,73,down,36.05,74,flat
42.86,0.0,1.27,1.2704,0.0,宁波市,330200,72,down,33.69,75,flat
46.43,0.0,1.27,1.2749,-1.0,无锡市,320200,70,down,36.55,76,down
45.64,0.0,1.26,1.2679,-3.0,南京市,320100,74,down,36.1,77,down
48.03,0.0,1.26,1.2494,-2.0,石家庄市,130100,80,up,38.14,78,down
45.16,0.0,1.26,1.253,7.0,洛阳市,410300,79,flat,35.87,79,up
48.49,0.0,1.26,1.2617,1.0,苏州市,320500,77,down,38.59,80,up
46.16,0.0,1.25,1.2482,-1.0,南昌市,360100,81,flat,36.93,81,down
47.43,0.0,1.25,1.2451,0.0,扬州市,321000,82,flat,37.95,82,flat
46.74,0.0,1.25,1.2348,2.0,淮安市,320800,84,up,37.51,83,up
44.78,0.0,1.24,1.1515,5.0,西宁市,630100,93,up,36.22,84,up
50.87,0.0,1.23,1.2378,2.0,泰州市,321200,83,down,41.21,85,up
42.81,0.0,1.23,1.2206,-11.0,德州市,371400,89,up,34.77,86,down
46.76,0.0,1.23,1.2223,-2.0,福州市,350100,87,flat,37.99,87,down
50.86,0.0,1.23,1.2246,2.0,南通市,320600,86,down,41.44,88,up
50.16,0.0,1.22,1.221,1.0,郑州市,410100,88,down,41.22,89,up
42.06,0.0,1.22,1.2283,-6.0,邯郸市,130400,85,down,34.57,90,down
42.58,0.0,1.2,1.2195,-1.0,兰州市,620100,90,down,35.43,91,down
44.12,0.0,1.19,1.1844,1.0,合肥市,340100,91,down,37.15,92,up
48.47,0.0,1.18,1.1773,-3.0,武汉市,420100,92,down,41.11,93,down
52.57,0.0,1.16,1.1483,1.0,呼和浩特市,150100,95,up,45.24,94,up
50.95,0.0,1.15,1.1515,-3.0,临沂市,371300,94,down,44.13,95,down
50.99,0.0,1.11,1.0937,-1.0,乌鲁木齐市,650100,97,up,46.13,96,down
43.17,0.0,1.1,1.1182,-21.0,沧州市,130900,96,down,39.19,97,down
40.18,0.0,1.06,1.0594,3.0,伊犁州,654000,98,flat,37.9,98,up
47.85,0.0,1.0,1.0352,3.0,大同市,140200,99,flat,47.64,99,up
