freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.01,0.0,1.7,1.6807,8.0,香港,810000,0,flat,24.73,0,up
46.75,0.0,1.62,1.5663,5.0,长春市,220100,1,flat,28.79,1,up
41.41,0.0,1.57,1.5565,3.0,咸阳市,610400,2,flat,26.38,2,up
42.98,0.0,1.54,1.5233,3.0,深圳市,440300,3,flat,27.97,3,up
42.98,0.0,1.52,1.4687,3.0,沈阳市,210100,6,up,28.21,4,up
46.04,0.0,1.5,1.4616,0.0,大连市,210200,7,up,30.65,5,flat
39.56,0.0,1.5,1.475,8.0,温州市,330300,5,down,26.43,6,up
41.4,0.0,1.49,1.4954,14.0,银川市,640100,4,down,27.81,7,up
41.6,0.0,1.48,1.4461,-1.0,漳州市,350600,12,up,28.19,8,down
44.75,0.0,1.47,1.4574,-1.0,东莞市,441900,9,flat,30.45,9,down
42.5,0.0,1.46,1.4522,2.0,茂名市,440900,11,up,29.13,10,up
40.35,0.0,1.45,1.4561,2.0,昆明市,530100,10,down,27.74,11,up
45.01,0.0,1.45,1.4596,3.0,中山市,442000,8,down,30.95,12,up
41.77,0.0,1.45,1.4296,0.0,德阳市,510600,15,up,28.79,13,flat
45.2,0.0,1.44,1.432,-2.0,成都市,510100,13,down,31.31,14,down
44.04,0.0,1.44,1.4244,7.0,惠州市,441300,17,up,30.56,15,up
37.69,0.0,1.43,1.4296,-4.0,海口市,460100,16,flat,26.41,16,down
40.47,0.0,1.43,1.4304,1.0,宿迁市,321300,14,down,28.36,17,up
45.28,0.0,1.43,1.3972,0.0,青岛市,370200,22,up,31.76,18,flat
45.86,0.0,1.42,1.4108,-4.0,济南市,370100,20,up,32.24,19,down
42.6,0.0,1.41,1.3995,0.0,长沙市,430100,21,up,30.25,20,flat
41.59,0.0,1.41,1.3944,5.0,赣州市,360700,24,up,29.54,21,up
38.32,0.0,1.41,1.3945,1.0,南阳市,411300,23,up,27.23,22,up
47.69,0.0,1.4,1.3822,4.0,贵阳市,520100,26,up,33.96,23,up
40.36,0.0,1.4,1.3826,-4.0,新乡市,410700,25,up,28.75,24,down
45.86,0.0,1.4,1.3783,0.0,台州市,331000,28,up,32.74,25,flat
43.04,0.0,1.4,1.4116,1.0,廊坊市,131000,18,down,30.74,26,up
43.68,0.0,1.4,1.3771,5.0,西安市,610100,30,up,31.23,27,up
46.11,0.0,1.39,1.3519,3.0,烟台市,370600,40,up,33.13,28,up
47.05,0.0,1.39,1.3806,0.0,唐山市,130200,27,down,33.82,29,flat
42.7,0.0,1.39,1.3744,1.0,衢州市,330800,31,up,30.83,30,up
38.27,0.0,1.38,1.3783,0.0,桂林市,450300,29,down,27.66,31,flat
42.14,0.0,1.38,1.4115,4.0,南充市,511300,19,down,30.56,32,up
41.31,0.0,1.38,1.3577,-2.0,上海市,310000,36,up,29.97,33,down
52.83,0.0,1.38,1.3668,1.0,鄂尔多斯市,150600,33,down,38.34,34,up
47.63,0.0,1.38,1.3686,-1.0,重庆市,500000,32,down,34.58,35,down
42.64,0.0,1.38,1.363,1.0,湛江市,440800,35,down,30.99,36,up
42.53,0.0,1.37,1.3384,-1.0,嘉兴市,330400,45,up,30.98,37,down
38.92,0.0,1.37,1.3563,2.0,柳州市,450200,38,flat,28.39,38,up
45.17,0.0,1.37,1.3572,-1.0,佛山市,440600,37,down,33.01,39,down
