freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.07,0.0,1.55,1.5401,0.0,香港,810000,0,flat,27.18,0,flat
41.43,0.0,1.39,1.3838,10.0,银川市,640100,1,flat,29.8,1,up
46.78,0.0,1.37,1.3739,2.0,长春市,220100,2,flat,34.03,2,up
39.56,0.0,1.36,1.3395,6.0,温州市,330300,7,up,29.15,3,up
40.51,0.0,1.36,1.3368,-1.0,宿迁市,321300,8,up,29.89,4,down
41.39,0.0,1.35,1.3512,0.0,咸阳市,610400,5,flat,30.63,5,flat
42.98,0.0,1.35,1.3415,0.0,沈阳市,210100,6,flat,31.81,6,flat
41.8,0.0,1.35,1.3686,-2.0,德阳市,510600,4,down,31.01,7,down
40.35,0.0,1.34,1.3302,1.0,昆明市,530100,11,up,30.14,8,up
46.06,0.0,1.33,1.3303,0.0,大连市,210200,10,up,34.51,9,flat
45.19,0.0,1.33,1.3251,-6.0,成都市,510100,13,up,33.9,10,down
43.01,0.0,1.33,1.3142,3.0,廊坊市,131000,15,up,32.28,11,up
42.54,0.0,1.33,1.3701,0.0,茂名市,440900,3,down,31.99,12,flat
45.88,0.0,1.32,1.3122,1.0,济南市,370100,17,up,34.64,13,up
43.2,0.0,1.32,1.3139,4.0,泰安市,370900,16,up,32.67,14,up
42.72,0.0,1.32,1.3066,0.0,衢州市,330800,18,up,32.38,15,flat
38.92,0.0,1.31,1.331,1.0,柳州市,450200,9,down,29.62,16,up
43.68,0.0,1.3,1.2978,2.0,西安市,610100,21,up,33.56,17,up
41.62,0.0,1.3,1.3293,0.0,漳州市,350600,12,down,32.01,18,flat
38.28,0.0,1.3,1.3184,-1.0,桂林市,450300,14,down,29.53,19,down
47.08,0.0,1.29,1.2995,0.0,唐山市,130200,19,down,36.47,20,flat
45.9,0.0,1.29,1.2877,0.0,台州市,331000,24,up,35.56,21,flat
41.31,0.0,1.29,1.279,0.0,上海市,310000,28,up,32.04,22,flat
46.26,0.0,1.29,1.2743,1.0,潍坊市,370700,32,up,35.89,23,up
40.66,0.0,1.29,1.288,-8.0,新乡市,410700,23,down,31.56,24,down
42.59,0.0,1.29,1.2802,1.0,绍兴市,330600,26,up,33.14,25,up
42.56,0.0,1.28,1.2769,0.0,嘉兴市,330400,30,up,33.15,26,flat
44.98,0.0,1.28,1.2568,1.0,邢台市,130500,47,up,35.04,27,up
53.19,0.0,1.28,1.298,1.0,鄂尔多斯市,150600,20,down,41.46,28,up
44.3,0.0,1.28,1.2802,-4.0,哈尔滨市,230100,27,down,34.56,29,down
47.7,0.0,1.28,1.2781,1.0,贵阳市,520100,29,down,37.28,30,up
41.68,0.0,1.28,1.2671,0.0,杭州市,330100,34,up,32.67,31,flat
43.39,0.0,1.27,1.2665,0.0,湖州市,330500,35,up,34.12,32,flat
41.34,0.0,1.27,1.2605,2.0,保定市,130600,41,up,32.55,33,up
46.32,0.0,1.27,1.2627,-5.0,绵阳市,510700,37,up,36.49,34,down
46.18,0.0,1.27,1.2622,1.0,烟台市,370600,39,up,36.47,35,up
41.66,0.0,1.27,1.2807,3.0,赣州市,360700,25,down,32.9,36,up
42.33,0.0,1.27,1.2639,2.0,南充市,511300,36,down,33.45,37,up
45.32,0.0,1.26,1.2627,-1.0,青岛市,370200,38,flat,35.84,38,down
37.72,0.0,1.26,1.2722,-4.0,海口市,460100,33,down,29.88,39,down
38.32,0.0,1.26,1.2749,1.0,南阳市,411300,31,down,30.4,40,up
41.67,0.0,1.26,1.2609,2.0,南宁市,450100,40,down,33.06,41,up
42.6,0.0,1.26,1.2569,0.0,长沙市,430100,46,up,33.83,42,flat
48.08,0.0,1.26,1.2923,2.0,张家口市,130700,22,down,38.23,43,up
45.09,0.0,1.26,1.2575,-1.0,中山市,442000,45,up,35.87,44,down
47.65,0.0,1.26,1.2564,0.0,重庆市,500000,48,up,37.93,45,flat
43.44,0.0,1.26,1.2601,-1.0,淄博市,370300,42,down,34.59,46,down
42.62,0.0,1.25,1.2417,-3.0,芜湖市,340200,54,up,34.01,47,down
42.86,0.0,1.25,1.2457,-1.0,宁波市,330200,50,up,34.23,48,down
39.78,0.0,1.25,1.2598,-3.0,金华市,330700,43,down,31.82,49,down
41.3,0.0,1.25,1.2237,1.0,滁州市,341100,68,up,33.04,50,up
51.28,0.0,1.25,1.2435,1.0,珠海市,440400,53,up,41.03,51,up
42.68,0.0,1.25,1.2579,-1.0,湛江市,440800,44,down,34.16,52,down
46.89,0.0,1.25,1.2498,0.0,镇江市,321100,49,down,37.65,53,flat
43.01,0.0,1.24,1.2457,-2.0,深圳市,440300,51,down,34.61,54,down
46.44,0.0,1.24,1.2353,-1.0,无锡市,320200,57,up,37.42,55,down
50.23,0.0,1.24,1.2344,2.0,郑州市,410100,58,up,40.66,56,up
41.18,0.0,1.24,1.244,-1.0,三亚市,460200,52,down,33.34,57,down
51.01,0.0,1.23,1.2136,4.0,泰州市,321200,78,up,41.37,58,up
48.57,0.0,1.23,1.2328,-1.0,盐城市,320900,59,flat,39.43,59,down
43.66,0.0,1.23,1.2123,2.0,韶关市,440200,79,up,35.47,60,up
46.39,0.0,1.23,1.2285,0.0,常州市,320400,65,up,37.7,61,flat
48.22,0.0,1.23,1.2381,-1.0,济宁市,370800,56,down,39.2,62,down
47.3,0.0,1.23,1.2309,1.0,江门市,440700,62,down,38.5,63,up
44.8,0.0,1.23,1.232,-6.0,东莞市,441900,60,down,36.49,64,down
41.94,0.0,1.23,1.2217,3.0,衡阳市,430400,69,up,34.18,65,up
45.85,0.0,1.23,1.2306,3.0,徐州市,320300,64,down,37.39,66,up
48.9,0.0,1.23,1.2317,2.0,厦门市,350200,61,down,39.91,67,up
43.66,0.0,1.22,1.2309,-1.0,连云港市,320700,63,down,35.65,68,down
48.48,0.0,1.22,1.2194,1.0,苏州市,320500,72,up,39.61,69,up
