freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.99,0.0,1.66,1.6359,5.0,香港,810000,0,flat,25.37,0,up
41.51,0.0,1.61,1.573,8.0,咸阳市,610400,1,flat,25.75,1,up
46.77,0.0,1.48,1.4574,2.0,长春市,220100,4,up,31.69,2,up
41.43,0.0,1.47,1.4627,15.0,银川市,640100,2,down,28.2,3,up
39.56,0.0,1.47,1.4557,9.0,温州市,330300,5,up,26.93,4,up
42.98,0.0,1.46,1.4401,0.0,深圳市,440300,6,up,29.45,5,flat
40.34,0.0,1.45,1.435,2.0,昆明市,530100,10,up,27.74,6,up
41.59,0.0,1.45,1.459,-1.0,漳州市,350600,3,down,28.68,7,down
40.47,0.0,1.44,1.4383,4.0,宿迁市,321300,8,flat,28.1,8,up
41.8,0.0,1.44,1.4304,1.0,德阳市,510600,11,up,29.11,9,up
42.51,0.0,1.43,1.43,1.0,茂名市,440900,12,up,29.66,10,up
45.01,0.0,1.43,1.4372,1.0,中山市,442000,9,down,31.47,11,up
37.7,0.0,1.42,1.4398,-5.0,海口市,460100,7,down,26.47,12,down
45.2,0.0,1.42,1.4256,-4.0,成都市,510100,13,flat,31.83,13,down
44.75,0.0,1.42,1.4197,-3.0,东莞市,441900,14,flat,31.55,14,down
46.06,0.0,1.41,1.3992,-3.0,大连市,210200,15,flat,32.78,15,down
45.86,0.0,1.39,1.3855,-2.0,济南市,370100,16,flat,32.92,16,down
40.41,0.0,1.39,1.3409,-1.0,新乡市,410700,36,up,29.03,17,down
43.67,0.0,1.38,1.3741,4.0,西安市,610100,18,flat,31.64,18,up
43.0,0.0,1.38,1.3726,-1.0,沈阳市,210100,20,up,31.24,19,down
42.6,0.0,1.38,1.3718,0.0,长沙市,430100,21,up,30.96,20,flat
42.71,0.0,1.37,1.356,1.0,衢州市,330800,30,up,31.2,21,up
42.6,0.0,1.36,1.374,1.0,湛江市,440800,19,down,31.22,22,up
47.7,0.0,1.36,1.3627,2.0,贵阳市,520100,26,up,34.99,23,up
38.27,0.0,1.36,1.3661,1.0,桂林市,450300,23,down,28.13,24,up
47.06,0.0,1.36,1.3679,1.0,唐山市,130200,22,down,34.6,25,up
38.33,0.0,1.36,1.3648,-1.0,南阳市,411300,25,down,28.19,26,down
45.28,0.0,1.36,1.35,-1.0,青岛市,370200,33,up,33.35,27,down
47.63,0.0,1.36,1.3593,0.0,重庆市,500000,28,flat,35.13,28,flat
38.91,0.0,1.35,1.3657,1.0,柳州市,450200,24,down,28.72,29,up
44.04,0.0,1.35,1.3561,3.0,惠州市,441300,29,down,32.53,30,up
52.83,0.0,1.35,1.3595,-1.0,鄂尔多斯市,150600,27,down,39.06,31,down
43.05,0.0,1.35,1.3802,-4.0,廊坊市,131000,17,down,31.85,32,down
41.59,0.0,1.35,1.3478,3.0,赣州市,360700,34,up,30.81,33,up
42.0,0.0,1.35,1.3468,3.0,南充市,511300,35,up,31.16,34,up
45.17,0.0,1.35,1.353,-2.0,佛山市,440600,32,down,33.51,35,down
43.07,0.0,1.34,1.3551,5.0,泰安市,370900,31,down,32.07,36,up
45.87,0.0,1.34,1.335,-1.0,台州市,331000,39,up,34.32,37,down
42.56,0.0,1.33,1.3234,0.0,绍兴市,330600,44,up,31.91,38,flat
41.17,0.0,1.33,1.3285,0.0,三亚市,460200,43,up,30.91,39,flat
46.19,0.0,1.33,1.3317,1.0,潍坊市,370700,40,flat,34.74,40,up
47.27,0.0,1.33,1.338,0.0,江门市,440700,37,down,35.58,41,flat
51.23,0.0,1.33,1.3355,-1.0,珠海市,440400,38,down,38.59,42,down
41.67,0.0,1.33,1.3286,-1.0,杭州市,330100,42,down,31.4,43,down
41.32,0.0,1.33,1.3311,-1.0,保定市,130600,41,down,31.15,44,down
