freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
43.0,0.0,1.64,1.6707,4.0,深圳市,440300,1,up,26.21,0,up
49.88,0.0,1.64,1.6894,21.0,太原市,140100,0,down,30.45,1,up
41.47,0.0,1.61,1.6646,2.0,咸阳市,610400,2,flat,25.83,2,up
45.21,0.0,1.48,1.5227,-3.0,成都市,510100,3,flat,30.64,3,down
41.81,0.0,1.45,1.4445,2.0,德阳市,510600,10,up,28.9,4,up
42.51,0.0,1.45,1.4507,1.0,茂名市,440900,9,up,29.42,5,up
42.37,0.0,1.44,1.4637,9.0,南充市,511300,5,down,29.43,6,up
43.69,0.0,1.42,1.466,1.0,西安市,610100,4,down,30.73,7,up
44.06,0.0,1.42,1.4508,5.0,惠州市,441300,8,flat,31.0,8,up
40.37,0.0,1.42,1.4532,1.0,昆明市,530100,6,down,28.46,9,up
47.68,0.0,1.41,1.4515,-1.0,重庆市,500000,7,down,33.8,10,down
52.83,0.0,1.41,1.398,-1.0,鄂尔多斯市,150600,17,up,37.55,11,down
37.72,0.0,1.4,1.444,-3.0,海口市,460100,11,down,26.89,12,down
40.49,0.0,1.4,1.3928,0.0,宿迁市,321300,18,up,28.89,13,flat
44.81,0.0,1.4,1.4176,3.0,东莞市,441900,13,down,32.02,14,up
41.46,0.0,1.4,1.4352,9.0,银川市,640100,12,down,29.65,15,up
42.6,0.0,1.4,1.4124,0.0,长沙市,430100,14,down,30.47,16,flat
38.33,0.0,1.38,1.3998,1.0,南阳市,411300,16,down,27.7,17,up
41.63,0.0,1.38,1.3802,0.0,漳州市,350600,22,up,30.12,18,flat
38.31,0.0,1.38,1.3838,-1.0,桂林市,450300,20,up,27.8,19,down
42.87,0.0,1.38,1.401,-4.0,广州市,440100,15,down,31.12,20,down
38.94,0.0,1.38,1.3868,1.0,柳州市,450200,19,down,28.28,21,up
41.2,0.0,1.37,1.3822,1.0,三亚市,460200,21,down,30.05,22,up
47.2,0.0,1.36,1.3658,2.0,唐山市,130200,27,up,34.59,23,up
45.94,0.0,1.35,1.3668,-2.0,济南市,370100,26,up,33.96,24,down
41.67,0.0,1.35,1.359,-1.0,赣州市,360700,28,up,30.89,25,down
40.57,0.0,1.35,1.379,-6.0,新乡市,410700,23,down,30.09,26,down
47.72,0.0,1.34,1.3729,4.0,贵阳市,520100,25,down,35.49,27,up
45.44,0.0,1.34,1.3769,2.0,青岛市,370200,24,down,33.88,28,up
49.46,0.0,1.34,1.3328,4.0,郑州市,410100,44,up,36.91,29,up
42.64,0.0,1.34,1.3279,1.0,绍兴市,330600,47,up,31.86,30,up
43.55,0.0,1.34,1.3418,-1.0,淄博市,370300,37,up,32.55,31,down
43.09,0.0,1.34,1.357,-9.0,廊坊市,131000,29,down,32.21,32,down
42.79,0.0,1.34,1.3442,-1.0,衢州市,330800,36,up,31.99,33,down
41.7,0.0,1.33,1.349,0.0,杭州市,330100,32,down,31.25,34,flat
41.81,0.0,1.33,1.332,-4.0,清远市,441800,45,up,31.38,35,down
42.7,0.0,1.33,1.3501,-2.0,湛江市,440800,31,down,32.08,36,down
45.24,0.0,1.33,1.3373,2.0,佛山市,440600,40,up,33.99,37,up
43.64,0.0,1.33,1.3332,1.0,韶关市,440200,43,up,32.83,38,up
41.34,0.0,1.33,1.3454,-4.0,上海市,310000,35,down,31.14,39,down
46.35,0.0,1.33,1.3539,-3.0,绵阳市,510700,30,down,34.94,40,down
45.89,0.0,1.33,1.3477,4.0,徐州市,320300,33,down,34.6,41,up
46.16,0.0,1.32,1.346,-2.0,大连市,210200,34,down,34.87,42,down
48.27,0.0,1.32,1.3296,6.0,张家口市,130700,46,up,36.48,43,up
