freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
37.69,0.0,2.48,2.5114,21.0,海口市,460100,0,flat,15.19,0,up
41.44,0.0,2.28,2.3088,11.0,咸阳市,610400,1,flat,18.17,1,up
44.0,0.0,1.98,2.1094,26.0,惠州市,441300,2,flat,22.23,2,up
45.17,0.0,1.94,2.0072,-4.0,成都市,510100,3,flat,23.24,3,down
43.66,0.0,1.9,1.8995,8.0,西安市,610100,6,up,22.94,4,up
44.97,0.0,1.83,1.9324,8.0,中山市,442000,4,down,24.6,5,up
42.55,0.0,1.79,1.8255,0.0,湛江市,440800,9,up,23.83,6,flat
44.76,0.0,1.78,1.914,-6.0,东莞市,441900,5,down,25.09,7,down
42.1,0.0,1.75,1.7469,15.0,南充市,511300,11,up,23.99,8,up
45.14,0.0,1.73,1.8463,22.0,佛山市,440600,7,down,26.07,9,up
49.83,0.0,1.72,1.7607,7.0,太原市,140100,10,flat,28.89,10,up
51.08,0.0,1.71,1.8419,1.0,珠海市,440400,8,down,29.8,11,up
41.63,0.0,1.69,1.7049,7.0,南宁市,450100,14,up,24.62,12,up
42.98,0.0,1.66,1.7139,-2.0,深圳市,440300,12,down,25.91,13,down
42.59,0.0,1.65,1.6975,3.0,长沙市,430100,17,up,25.78,14,up
40.36,0.0,1.65,1.6673,1.0,昆明市,530100,21,up,24.44,15,up
38.21,0.0,1.65,1.6993,-4.0,桂林市,450300,15,down,23.17,16,down
38.89,0.0,1.64,1.6963,3.0,柳州市,450200,18,up,23.73,17,up
41.67,0.0,1.63,1.6978,-5.0,德阳市,510600,16,down,25.49,18,down
41.53,0.0,1.63,1.696,1.0,漳州市,350600,19,flat,25.52,19,up
47.21,0.0,1.61,1.6759,18.0,江门市,440700,20,flat,29.24,20,up
41.12,0.0,1.61,1.6388,-4.0,三亚市,460200,24,up,25.52,21,down
47.64,0.0,1.6,1.6187,2.0,贵阳市,520100,29,up,29.86,22,up
41.37,0.0,1.59,1.6126,-2.0,银川市,640100,31,up,26.0,23,down
46.19,0.0,1.59,1.6257,3.0,绵阳市,510700,27,up,29.09,24,up
47.04,0.0,1.58,1.7088,-1.0,肇庆市,441200,13,down,29.69,25,down
41.57,0.0,1.58,1.6407,1.0,赣州市,360700,23,down,26.33,26,up
48.85,0.0,1.57,1.645,3.0,厦门市,350200,22,down,31.12,27,up
45.87,0.0,1.55,1.6291,-11.0,济南市,370100,26,down,29.52,28,down
46.79,0.0,1.55,1.63,14.0,泉州市,350500,25,down,30.22,29,up
41.83,0.0,1.54,1.6255,8.0,衡阳市,430400,28,down,27.11,30,up
41.77,0.0,1.53,1.6062,-11.0,清远市,441800,32,up,27.24,31,down
52.89,0.0,1.53,1.5693,4.0,鄂尔多斯市,150600,33,up,34.5,32,up
40.54,0.0,1.51,1.562,1.0,宿迁市,321300,34,up,26.88,33,up
43.52,0.0,1.51,1.615,0.0,韶关市,440200,30,down,28.87,34,flat
39.61,0.0,1.5,1.538,0.0,温州市,330300,35,flat,26.34,35,flat
41.95,0.0,1.49,1.5185,0.0,香港,810000,37,up,28.1,36,flat
38.33,0.0,1.48,1.4961,-4.0,南阳市,411300,38,up,25.9,37,down
46.16,0.0,1.47,1.5293,0.0,南昌市,360100,36,down,31.43,38,flat
40.33,0.0,1.47,1.4632,5.0,新乡市,410700,43,up,27.53,39,up
48.28,0.0,1.46,1.4647,19.0,临沂市,371300,41,up,33.12,40,up
46.18,0.0,1.45,1.4667,1.0,潍坊市,370700,40,down,31.95,41,up
41.68,0.0,1.42,1.4645,3.0,杭州市,330100,42,flat,29.33,42,up
45.8,0.0,1.42,1.4688,4.0,徐州市,320300,39,down,32.27,43,up
45.82,0.0,1.41,1.4158,3.0,台州市,331000,45,up,32.5,44,up
41.31,0.0,1.4,1.42,2.0,上海市,310000,44,down,29.55,45,up
46.14,0.0,1.4,1.4112,0.0,烟台市,370600,47,up,33.04,46,flat
43.43,0.0,1.4,1.4143,1.0,淄博市,370300,46,down,31.11,47,up
41.19,0.0,1.38,1.4052,2.0,滁州市,341100,51,up,29.79,48,up
48.45,0.0,1.38,1.4068,0.0,盐城市,320900,49,flat,35.05,49,flat
47.69,0.0,1.38,1.3981,-16.0,重庆市,500000,52,up,34.52,50,down
43.01,0.0,1.38,1.4066,-3.0,沈阳市,210100,50,down,31.25,51,down
43.63,0.0,1.37,1.3935,1.0,连云港市,320700,53,up,31.78,52,up
42.72,0.0,1.37,1.41,-2.0,衢州市,330800,48,down,31.2,53,down
47.12,0.0,1.37,1.3644,-2.0,唐山市,130200,63,up,34.48,54,down
41.99,0.0,1.36,1.3859,6.0,德州市,371400,54,down,30.87,55,up
46.88,0.0,1.36,1.349,1.0,镇江市,321100,71,up,34.49,56,up
45.54,0.0,1.36,1.3857,4.0,南京市,320100,55,down,33.51,57,up
47.88,0.0,1.36,1.3363,2.0,张家口市,130700,77,up,35.27,58,up
42.87,0.0,1.36,1.3705,2.0,宁波市,330200,58,down,31.62,59,up
48.37,0.0,1.35,1.36,9.0,武汉市,420100,64,up,35.72,60,up
46.72,0.0,1.35,1.3651,-5.0,长春市,220100,62,up,34.54,61,down
41.28,0.0,1.35,1.3707,-4.0,保定市,130600,57,down,30.53,62,down
43.57,0.0,1.35,1.3362,-35.0,茂名市,440900,78,up,32.26,63,down
42.92,0.0,1.35,1.3588,-1.0,广州市,440100,66,up,31.78,64,down
46.08,0.0,1.35,1.3727,-3.0,大连市,210200,56,down,34.13,65,down
42.51,0.0,1.35,1.3696,-1.0,芜湖市,340200,59,down,31.53,66,down
48.81,0.0,1.35,1.3597,5.0,郑州市,410100,65,down,36.22,67,up
45.11,0.0,1.34,1.3582,4.0,洛阳市,410300,67,down,33.56,68,up
42.6,0.0,1.34,1.3491,0.0,绍兴市,330600,70,up,31.87,69,flat
39.76,0.0,1.34,1.3499,1.0,金华市,330700,69,down,29.75,70,up
47.81,0.0,1.33,1.3435,0.0,济宁市,370800,73,up,35.86,71,flat
43.12,0.0,1.33,1.3674,-2.0,廊坊市,131000,61,down,32.36,72,down
44.04,0.0,1.33,1.3581,7.0,合肥市,340100,68,down,33.18,73,up
43.36,0.0,1.33,1.3412,0.0,湖州市,330500,74,flat,32.72,74,flat
46.42,0.0,1.32,1.3448,-2.0,常州市,320400,72,down,35.04,75,down
48.49,0.0,1.32,1.3681,1.0,苏州市,320500,60,down,36.64,76,up
42.56,0.0,1.32,1.3392,0.0,嘉兴市,330400,75,down,32.27,77,flat
43.15,0.0,1.32,1.316,-2.0,泰安市,370900,82,up,32.72,78,down
47.45,0.0,1.32,1.3295,0.0,扬州市,321000,80,up,36.01,79,flat
45.93,0.0,1.32,1.3321,-5.0,北京市,110000,79,down,34.9,80,down
39.76,0.0,1.31,1.3389,-7.0,汕头市,440500,76,down,30.41,81,down
47.92,0.0,1.3,1.324,-2.0,天津市,120000,81,down,36.85,82,down
50.95,0.0,1.3,1.3069,1.0,泰州市,321200,85,up,39.23,83,up
45.2,0.0,1.3,1.3147,-6.0,邢台市,130500,83,down,34.81,84,down
41.94,0.0,1.29,1.3146,-6.0,邯郸市,130400,84,down,32.39,85,down
45.37,0.0,1.28,1.3003,-8.0,青岛市,370200,86,flat,35.34,86,down
50.85,0.0,1.28,1.2988,2.0,南通市,320600,87,flat,39.71,87,up
46.82,0.0,1.27,1.291,-1.0,淮安市,320800,88,flat,36.73,88,down
46.51,0.0,1.26,1.2816,0.0,无锡市,320200,89,flat,36.81,89,flat
46.79,0.0,1.26,1.2621,0.0,福州市,350100,91,up,37.2,90,flat
44.68,0.0,1.25,1.2697,3.0,西宁市,630100,90,down,35.8,91,up
44.46,0.0,1.25,1.2506,-5.0,哈尔滨市,230100,92,flat,35.71,92,down
42.53,0.0,1.24,1.2477,-2.0,兰州市,620100,93,flat,34.29,93,down
48.96,0.0,1.21,1.1985,-10.0,石家庄市,130100,94,flat,40.46,94,down
52.62,0.0,1.19,1.181,-1.0,呼和浩特市,150100,95,flat,44.06,95,down
50.19,0.0,1.14,1.128,2.0,乌鲁木齐市,650100,99,up,43.99,96,up
43.22,0.0,1.13,1.1571,-5.0,沧州市,130900,96,down,38.14,97,down
39.57,0.0,1.13,1.1394,-8.0,伊犁州,654000,97,down,35.0,98,down
