freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.44,0.0,1.59,1.5709,6.0,咸阳市,610400,0,flat,26.12,0,up
41.56,0.0,1.54,1.5462,8.0,赣州市,360700,2,up,26.94,1,up
48.16,0.0,1.54,1.5254,32.0,临沂市,371300,4,up,31.27,2,up
45.84,0.0,1.53,1.5264,7.0,济南市,370100,3,flat,30.04,3,up
44.02,0.0,1.52,1.5517,14.0,惠州市,441300,1,down,28.97,4,up
45.01,0.0,1.5,1.4682,10.0,中山市,442000,10,up,30.07,5,up
37.7,0.0,1.49,1.4998,2.0,海口市,460100,6,flat,25.24,6,up
41.54,0.0,1.46,1.5192,7.0,漳州市,350600,5,down,28.38,7,up
41.69,0.0,1.46,1.4861,0.0,德阳市,510600,8,flat,28.5,8,flat
38.89,0.0,1.46,1.4616,4.0,柳州市,450200,12,up,26.69,9,up
40.53,0.0,1.46,1.4684,1.0,宿迁市,321300,9,down,27.82,10,up
46.07,0.0,1.45,1.4526,8.0,烟台市,370600,14,up,31.82,11,up
44.78,0.0,1.45,1.4907,10.0,东莞市,441900,7,down,30.93,12,up
42.96,0.0,1.44,1.4424,-1.0,沈阳市,210100,18,up,29.88,13,down
43.66,0.0,1.43,1.4504,5.0,西安市,610100,15,up,30.43,14,up
42.15,0.0,1.43,1.446,12.0,南充市,511300,16,up,29.47,15,up
40.43,0.0,1.43,1.3968,6.0,新乡市,410700,27,up,28.32,16,up
41.36,0.0,1.43,1.463,-4.0,银川市,640100,11,down,28.99,17,down
46.66,0.0,1.42,1.4552,-4.0,长春市,220100,13,down,32.79,18,down
41.95,0.0,1.42,1.4224,0.0,香港,810000,21,up,29.55,19,flat
42.98,0.0,1.42,1.4307,7.0,深圳市,440300,19,down,30.31,20,up
38.22,0.0,1.42,1.4242,1.0,桂林市,450300,20,down,26.96,21,up
45.18,0.0,1.41,1.4446,-4.0,成都市,510100,17,down,31.97,22,down
