freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.49,0.0,1.71,1.8176,1.0,咸阳市,610400,0,flat,24.21,0,up
37.71,0.0,1.63,1.7075,5.0,海口市,460100,1,flat,23.16,1,up
45.2,0.0,1.63,1.6573,-9.0,成都市,510100,2,flat,27.79,2,down
43.69,0.0,1.55,1.594,4.0,西安市,610100,3,flat,28.1,3,up
40.38,0.0,1.49,1.5086,-1.0,昆明市,530100,4,flat,27.04,4,down
42.19,0.0,1.46,1.4851,6.0,南充市,511300,5,flat,28.93,5,up
41.75,0.0,1.45,1.4659,-1.0,德阳市,510600,7,up,28.74,6,down
44.03,0.0,1.45,1.4767,5.0,惠州市,441300,6,down,30.35,7,up
42.61,0.0,1.44,1.4573,-1.0,长沙市,430100,8,flat,29.56,8,down
41.59,0.0,1.43,1.4415,0.0,漳州市,350600,11,up,29.08,9,flat
38.92,0.0,1.43,1.4556,2.0,柳州市,450200,9,down,27.22,10,up
44.8,0.0,1.42,1.442,0.0,东莞市,441900,10,down,31.57,11,flat
46.2,0.0,1.42,1.3365,8.0,南昌市,360100,41,up,32.63,12,up
43.01,0.0,1.41,1.4249,0.0,深圳市,440300,12,down,30.42,13,flat
38.3,0.0,1.41,1.4153,1.0,桂林市,450300,13,down,27.1,14,up
49.91,0.0,1.41,1.4094,3.0,太原市,140100,14,down,35.52,15,up
48.48,0.0,1.39,1.3922,12.0,临沂市,371300,24,up,34.94,16,up
40.58,0.0,1.39,1.3963,0.0,宿迁市,321300,21,up,29.26,17,flat
53.11,0.0,1.39,1.4048,3.0,鄂尔多斯市,150600,16,down,38.3,18,up
40.58,0.0,1.39,1.4072,5.0,新乡市,410700,15,down,29.28,19,up
47.67,0.0,1.38,1.4003,4.0,贵阳市,520100,19,down,34.44,20,up
41.65,0.0,1.38,1.4024,-3.0,赣州市,360700,17,down,30.14,21,down
45.06,0.0,1.38,1.4001,2.0,中山市,442000,20,down,32.65,22,up
41.45,0.0,1.38,1.3946,-3.0,银川市,640100,22,down,30.14,23,down
41.2,0.0,1.37,1.3905,0.0,三亚市,460200,25,up,29.97,24,flat
41.68,0.0,1.37,1.3926,2.0,南宁市,450100,23,down,30.42,25,up
41.81,0.0,1.37,1.3727,-1.0,清远市,441800,30,up,30.52,26,down
42.64,0.0,1.37,1.3876,-1.0,湛江市,440800,26,down,31.17,27,down
42.07,0.0,1.37,1.4005,1.0,香港,810000,18,down,30.76,28,up
41.9,0.0,1.36,1.3833,0.0,衡阳市,430400,27,down,30.75,29,flat
51.16,0.0,1.36,1.3763,-1.0,珠海市,440400,28,down,37.57,30,down
38.37,0.0,1.35,1.3689,-2.0,南阳市,411300,31,flat,28.37,31,down
43.06,0.0,1.35,1.3466,5.0,沈阳市,210100,36,up,31.93,32,up
45.92,0.0,1.35,1.3738,-2.0,济南市,370100,29,down,34.08,33,down
46.33,0.0,1.34,1.351,1.0,绵阳市,510700,34,flat,34.53,34,up
43.5,0.0,1.34,1.3453,0.0,淄博市,370300,37,up,32.43,35,flat
45.88,0.0,1.34,1.355,2.0,台州市,331000,32,down,34.25,36,up
42.74,0.0,1.34,1.3384,-3.0,衢州市,330800,40,up,31.93,37,down
48.9,0.0,1.34,1.3419,3.0,厦门市,350200,38,flat,36.58,38,up
39.66,0.0,1.33,1.3512,0.0,温州市,330300,33,down,29.86,39,flat
41.33,0.0,1.33,1.3405,2.0,上海市,310000,39,down,31.19,40,up
43.61,0.0,1.33,1.3237,0.0,韶关市,440200,44,up,32.91,41,flat
47.28,0.0,1.33,1.3473,2.0,江门市,440700,35,down,35.69,42,up
41.7,0.0,1.31,1.3202,-1.0,杭州市,330100,47,up,31.77,43,down
46.85,0.0,1.31,1.3329,3.0,泉州市,350500,42,down,35.76,44,up
44.9,0.0,1.31,1.2974,9.0,西宁市,630100,55,up,34.33,45,up
47.27,0.0,1.3,1.2945,-1.0,唐山市,130200,58,up,36.29,46,down
42.09,0.0,1.3,1.3222,6.0,德州市,371400,45,down,32.32,47,up
48.06,0.0,1.3,1.3281,0.0,张家口市,130700,43,down,36.99,48,flat
42.62,0.0,1.3,1.3099,0.0,绍兴市,330600,48,down,32.85,49,flat
47.72,0.0,1.3,1.3071,-9.0,重庆市,500000,49,down,36.81,50,down
45.88,0.0,1.3,1.2998,1.0,徐州市,320300,54,up,35.39,51,up
48.61,0.0,1.3,1.2896,0.0,盐城市,320900,60,up,37.51,52,flat
41.25,0.0,1.29,1.2862,1.0,滁州市,341100,64,up,31.87,53,up
47.14,0.0,1.29,1.2968,-2.0,肇庆市,441200,57,up,36.46,54,down
45.6,0.0,1.29,1.3037,2.0,南京市,320100,50,down,35.28,55,up
46.94,0.0,1.29,1.2866,1.0,镇江市,321100,63,up,36.35,56,up
49.2,0.0,1.29,1.303,0.0,郑州市,410100,51,down,38.14,57,flat
46.3,0.0,1.29,1.3006,-1.0,潍坊市,370700,53,down,35.91,58,down
45.23,0.0,1.29,1.301,1.0,佛山市,440600,52,down,35.19,59,up
43.67,0.0,1.28,1.2872,0.0,连云港市,320700,61,up,34.01,60,flat
39.81,0.0,1.28,1.2677,-5.0,汕头市,440500,74,up,31.01,61,down
43.66,0.0,1.28,1.2867,-21.0,茂名市,440900,62,flat,34.05,62,down
45.38,0.0,1.28,1.2857,2.0,洛阳市,410300,65,up,35.49,63,up
43.36,0.0,1.28,1.2974,-2.0,泰安市,370900,56,down,33.92,64,down
43.27,0.0,1.28,1.3207,-6.0,廊坊市,131000,46,down,33.85,65,down
46.24,0.0,1.28,1.2906,0.0,烟台市,370600,59,down,36.19,66,flat
46.78,0.0,1.28,1.275,-1.0,长春市,220100,70,up,36.62,67,down
39.78,0.0,1.28,1.2741,-2.0,金华市,330700,72,up,31.15,68,down
43.39,0.0,1.28,1.2781,1.0,湖州市,330500,69,flat,34.0,69,up
41.36,0.0,1.27,1.2719,-1.0,保定市,130600,73,up,32.49,70,down
46.18,0.0,1.27,1.2849,-2.0,大连市,210200,66,down,36.29,71,down
42.89,0.0,1.27,1.2836,-1.0,宁波市,330200,67,down,33.72,72,down
42.56,0.0,1.27,1.2748,-2.0,芜湖市,340200,71,down,33.53,73,down
42.79,0.0,1.27,1.2368,3.0,兰州市,620100,88,up,33.79,74,up
48.02,0.0,1.27,1.2835,-1.0,济宁市,370800,68,down,37.94,75,down
42.59,0.0,1.26,1.2605,-1.0,嘉兴市,330400,75,down,33.71,76,down
45.4,0.0,1.26,1.2491,-2.0,邢台市,130500,83,up,36.04,77,down
51.04,0.0,1.26,1.2567,-1.0,泰州市,321200,78,flat,40.65,78,down
47.54,0.0,1.26,1.2581,0.0,扬州市,321000,76,down,37.86,79,flat
42.97,0.0,1.25,1.2573,-2.0,广州市,440100,77,down,34.32,80,down
47.98,0.0,1.25,1.2557,-1.0,天津市,120000,80,down,38.41,81,down
46.45,0.0,1.25,1.2535,-1.0,常州市,320400,81,down,37.25,82,down
45.48,0.0,1.25,1.249,-2.0,青岛市,370200,84,up,36.5,83,down
47.02,0.0,1.24,1.2558,0.0,福州市,350100,79,down,37.99,84,flat
46.92,0.0,1.24,1.2471,0.0,淮安市,320800,85,flat,37.95,85,flat
45.7,0.0,1.24,1.2511,18.0,大同市,140200,82,down,37.0,86,up
44.1,0.0,1.23,1.2468,4.0,合肥市,340100,86,down,35.72,87,up
46.0,0.0,1.23,1.245,-1.0,北京市,110000,87,down,37.28,88,down
42.16,0.0,1.23,1.2337,-6.0,邯郸市,130400,89,flat,34.24,89,down
48.42,0.0,1.22,1.2328,3.0,武汉市,420100,90,flat,39.58,90,up
46.53,0.0,1.22,1.224,0.0,无锡市,320200,92,up,38.07,91,flat
48.53,0.0,1.22,1.2256,0.0,苏州市,320500,91,down,39.71,92,flat
50.97,0.0,1.22,1.2213,1.0,南通市,320600,93,flat,41.94,93,up
44.55,0.0,1.18,1.1909,-5.0,哈尔滨市,230100,95,up,37.61,94,down
43.03,0.0,1.18,1.1336,0.0,沧州市,130900,98,up,36.52,95,flat
53.64,0.0,1.17,1.1929,-1.0,呼和浩特市,150100,94,down,45.77,96,down
50.37,0.0,1.15,1.1582,0.0,乌鲁木齐市,650100,96,down,43.68,97,flat
49.46,0.0,1.15,1.1553,-8.0,石家庄市,130100,97,down,43.04,98,down
40.25,0.0,1.13,1.1121,-10.0,伊犁州,654000,99,flat,35.47,99,down
