freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
42.29,0.0,1.55,1.5287,2.0,香港,810000,0,flat,27.35,0,up
41.63,0.0,1.49,1.4867,1.0,咸阳市,610400,1,flat,27.99,1,up
42.17,0.0,1.45,1.4595,9.0,南充市,511300,2,flat,29.06,2,up
44.82,0.0,1.43,1.4488,4.0,东莞市,441900,5,up,31.24,3,up
41.77,0.0,1.43,1.4575,0.0,德阳市,510600,3,down,29.3,4,flat
41.4,0.0,1.42,1.4423,-3.0,银川市,640100,6,up,29.08,5,down
43.01,0.0,1.42,1.4544,3.0,深圳市,440300,4,down,30.27,6,up
48.17,0.0,1.42,1.425,22.0,临沂市,371300,7,flat,33.94,7,up
41.62,0.0,1.42,1.4175,-1.0,漳州市,350600,9,up,29.39,8,down
40.49,0.0,1.4,1.4078,-1.0,宿迁市,321300,11,up,28.92,9,down
45.88,0.0,1.4,1.4055,0.0,济南市,370100,12,up,32.81,10,flat
38.34,0.0,1.4,1.4188,0.0,南阳市,411300,8,down,27.45,11,flat
45.21,0.0,1.39,1.4115,-2.0,成都市,510100,10,down,32.58,12,down
40.4,0.0,1.38,1.3916,0.0,昆明市,530100,14,up,29.27,13,flat
46.67,0.0,1.38,1.3848,0.0,长春市,220100,16,up,33.82,14,flat
37.74,0.0,1.38,1.3885,-6.0,海口市,460100,15,flat,27.35,15,down
45.07,0.0,1.38,1.3958,0.0,中山市,442000,13,down,32.71,16,flat
47.28,0.0,1.37,1.3783,6.0,江门市,440700,19,up,34.4,17,up
41.73,0.0,1.37,1.3669,4.0,清远市,441800,24,up,30.38,18,up
38.28,0.0,1.37,1.3742,-1.0,桂林市,450300,21,up,27.89,19,down
42.64,0.0,1.37,1.3771,0.0,湛江市,440800,20,flat,31.18,20,flat
41.62,0.0,1.36,1.3816,2.0,赣州市,360700,18,down,30.54,21,up
52.72,0.0,1.36,1.3818,3.0,鄂尔多斯市,150600,17,down,38.73,22,up
47.7,0.0,1.36,1.3569,5.0,张家口市,130700,27,up,35.06,23,up
43.68,0.0,1.36,1.3679,-1.0,西安市,610100,23,down,32.16,24,down
38.93,0.0,1.36,1.3659,0.0,柳州市,450200,25,flat,28.66,25,flat
43.06,0.0,1.35,1.3384,-3.0,廊坊市,131000,35,up,31.81,26,down
42.62,0.0,1.35,1.3701,1.0,长沙市,430100,22,down,31.53,27,up
42.98,0.0,1.35,1.3586,0.0,沈阳市,210100,26,down,31.82,28,flat
45.68,0.0,1.35,1.3487,-2.0,唐山市,130200,31,up,33.81,29,down
51.15,0.0,1.34,1.3546,3.0,珠海市,440400,28,down,38.07,30,up
42.53,0.0,1.34,1.3185,5.0,芜湖市,340200,46,up,31.74,31,up
46.18,0.0,1.34,1.3412,1.0,潍坊市,370700,34,up,34.48,32,up
43.08,0.0,1.34,1.332,-2.0,泰安市,370900,39,up,32.24,33,down
47.74,0.0,1.34,1.3465,5.0,济宁市,370800,32,down,35.73,34,up
43.39,0.0,1.34,1.3372,3.0,淄博市,370300,37,up,32.49,35,up
46.05,0.0,1.34,1.3378,-1.0,大连市,210200,36,flat,34.49,36,down
44.07,0.0,1.33,1.331,3.0,惠州市,441300,40,up,33.07,37,up
40.36,0.0,1.33,1.3515,2.0,新乡市,410700,29,down,30.3,38,up
45.2,0.0,1.33,1.3372,-1.0,佛山市,440600,38,down,34.03,39,down
46.28,0.0,1.33,1.3273,1.0,绵阳市,510700,42,up,34.86,40,up
41.74,0.0,1.33,1.3437,3.0,德州市,371400,33,down,31.46,41,up
46.12,0.0,1.32,1.3242,-2.0,烟台市,370600,43,up,34.86,42,down
45.82,0.0,1.32,1.3204,1.0,台州市,331000,44,up,34.65,43,up
41.31,0.0,1.32,1.3504,3.0,上海市,310000,30,down,31.25,44,up
40.74,0.0,1.32,1.3308,-3.0,保定市,130600,41,down,30.84,45,down
41.15,0.0,1.32,1.3173,0.0,三亚市,460200,47,up,31.21,46,flat
42.74,0.0,1.32,1.3191,-1.0,衢州市,330800,45,down,32.42,47,down
43.61,0.0,1.31,1.3084,-8.0,茂名市,440900,52,up,33.19,48,down
45.79,0.0,1.31,1.3048,2.0,徐州市,320300,53,up,34.91,49,up
47.68,0.0,1.31,1.3166,-1.0,贵阳市,520100,48,down,36.43,50,down
41.9,0.0,1.31,1.3147,0.0,衡阳市,430400,49,down,32.02,51,flat
48.63,0.0,1.31,1.3088,7.0,郑州市,410100,51,down,37.22,52,up
41.67,0.0,1.31,1.3124,-1.0,南宁市,450100,50,down,31.93,53,down
39.62,0.0,1.3,1.3039,0.0,温州市,330300,54,flat,30.57,54,flat
49.87,0.0,1.29,1.303,0.0,太原市,140100,55,flat,38.51,55,flat
48.5,0.0,1.29,1.2881,0.0,盐城市,320900,63,up,37.46,56,flat
41.2,0.0,1.29,1.2946,-2.0,滁州市,341100,59,up,31.82,57,down
45.29,0.0,1.29,1.2981,-2.0,青岛市,370200,58,flat,35.06,58,down
42.95,0.0,1.29,1.2945,-1.0,广州市,440100,60,up,33.29,59,down
42.6,0.0,1.29,1.2989,0.0,绍兴市,330600,57,down,33.08,60,flat
47.92,0.0,1.29,1.2921,1.0,天津市,120000,61,flat,37.28,61,up
44.39,0.0,1.28,1.2893,-7.0,哈尔滨市,230100,62,flat,34.59,62,down
41.7,0.0,1.28,1.3018,1.0,杭州市,330100,56,down,32.53,63,up
43.64,0.0,1.28,1.2775,0.0,连云港市,320700,65,up,34.12,64,flat
