freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
49.08,0.0,1.43,1.4554,17.0,厦门市,350200,0,flat,34.21,0,up
42.48,0.0,1.38,1.3599,11.0,南充市,511300,2,up,30.78,1,up
41.96,0.0,1.38,1.4008,-2.0,德阳市,510600,1,down,30.45,2,down
42.35,0.0,1.35,1.3476,0.0,香港,810000,6,up,31.31,3,flat
43.15,0.0,1.35,1.3563,0.0,深圳市,440300,3,down,32.02,4,flat
39.1,0.0,1.35,1.3378,1.0,柳州市,450200,8,up,29.04,5,up
43.13,0.0,1.35,1.2874,8.0,广州市,440100,27,up,32.06,6,up
41.86,0.0,1.34,1.3473,2.0,赣州市,360700,7,flat,31.23,7,up
37.94,0.0,1.34,1.3488,-4.0,海口市,460100,5,down,28.31,8,down
42.01,0.0,1.34,1.3328,4.0,清远市,441800,12,up,31.47,9,up
40.68,0.0,1.33,1.33,-1.0,宿迁市,321300,14,up,30.51,10,down
43.0,0.0,1.33,1.3335,1.0,湛江市,440800,11,flat,32.29,11,up
45.27,0.0,1.33,1.3362,-3.0,成都市,510100,9,down,34.12,12,down
40.62,0.0,1.33,1.3354,-1.0,昆明市,530100,10,down,30.62,13,down
38.07,0.0,1.32,1.3241,0.0,桂林市,450300,16,up,28.81,14,flat
42.77,0.0,1.31,1.3222,0.0,长沙市,430100,17,up,32.63,15,flat
41.79,0.0,1.31,1.3271,1.0,漳州市,350600,15,down,31.89,16,up
44.33,0.0,1.31,1.3313,-2.0,西安市,610100,13,down,33.83,17,down
41.78,0.0,1.31,1.3544,-7.0,咸阳市,610400,4,down,31.91,18,down
51.38,0.0,1.3,1.321,2.0,珠海市,440400,18,down,39.41,19,up
45.37,0.0,1.3,1.321,2.0,中山市,442000,19,down,34.86,20,up
42.99,0.0,1.3,1.2903,2.0,衢州市,330800,25,up,33.12,21,up
45.07,0.0,1.3,1.3147,0.0,东莞市,441900,20,down,34.77,22,flat
44.24,0.0,1.29,1.3133,1.0,惠州市,441300,21,down,34.19,23,up
47.19,0.0,1.29,1.2999,5.0,镇江市,321100,23,down,36.5,24,up
41.77,0.0,1.29,1.2832,-1.0,银川市,640100,29,up,32.46,25,down
46.2,0.0,1.29,1.2881,-2.0,济南市,370100,26,flat,35.94,26,down
47.34,0.0,1.28,1.3058,-1.0,肇庆市,441200,22,down,36.86,27,down
41.44,0.0,1.28,1.2917,0.0,三亚市,460200,24,down,32.28,28,flat
53.61,0.0,1.28,1.2839,1.0,鄂尔多斯市,150600,28,down,41.78,29,up
44.56,0.0,1.28,1.243,-8.0,茂名市,440900,53,up,34.89,30,down
48.93,0.0,1.27,1.2819,-1.0,盐城市,320900,30,down,38.53,31,down
40.95,0.0,1.26,1.2564,-1.0,新乡市,410700,44,up,32.42,32,down
41.73,0.0,1.26,1.2675,0.0,南宁市,450100,36,up,33.06,33,flat
50.2,0.0,1.26,1.2671,1.0,太原市,140100,37,up,39.78,34,up
46.21,0.0,1.26,1.2725,0.0,台州市,331000,33,down,36.65,35,flat
48.45,0.0,1.26,1.2608,2.0,济宁市,370800,40,up,38.54,36,up
46.63,0.0,1.26,1.2741,1.0,绵阳市,510700,32,down,37.1,37,up
43.84,0.0,1.26,1.2748,1.0,韶关市,440200,31,down,34.89,38,up
39.8,0.0,1.25,1.2591,-2.0,温州市,330300,42,up,31.73,39,down
46.58,0.0,1.25,1.2424,1.0,潍坊市,370700,54,up,37.16,40,up
46.55,0.0,1.25,1.2514,1.0,唐山市,130200,49,up,37.14,41,up
47.12,0.0,1.25,1.2525,1.0,泉州市,350500,48,up,37.61,42,up
43.73,0.0,1.25,1.2586,2.0,淄博市,370300,43,flat,34.9,43,up
42.2,0.0,1.25,1.262,-2.0,衡阳市,430400,38,down,33.71,44,down
43.47,0.0,1.25,1.2266,-4.0,廊坊市,131000,67,up,34.8,45,down
41.42,0.0,1.25,1.2492,0.0,上海市,310000,50,up,33.2,46,flat
42.72,0.0,1.25,1.2437,0.0,绍兴市,330600,52,up,34.27,47,flat
40.07,0.0,1.25,1.2457,-2.0,汕头市,440500,51,up,32.16,48,down
47.49,0.0,1.24,1.2711,0.0,江门市,440700,34,down,38.17,49,flat
51.39,0.0,1.24,1.2611,2.0,泰州市,321200,39,down,41.3,50,up
47.85,0.0,1.24,1.2596,0.0,贵阳市,520100,41,down,38.47,51,flat
41.5,0.0,1.24,1.2685,0.0,滁州市,341100,35,down,33.4,52,flat
45.47,0.0,1.24,1.2554,-1.0,佛山市,440600,45,down,36.6,53,down
43.84,0.0,1.24,1.2543,1.0,连云港市,320700,46,down,35.41,54,up
45.75,0.0,1.24,1.2316,2.0,南京市,320100,64,up,36.96,55,up
46.55,0.0,1.23,1.2324,1.0,烟台市,370600,63,up,37.74,56,up
47.85,0.0,1.23,1.2394,1.0,扬州市,321000,57,flat,38.81,57,up
46.44,0.0,1.23,1.2395,0.0,南昌市,360100,56,down,37.68,58,flat
43.3,0.0,1.23,1.2344,0.0,沈阳市,210100,60,up,35.2,59,flat
41.83,0.0,1.23,1.2339,-2.0,杭州市,330100,61,up,34.07,60,down
47.95,0.0,1.23,1.2416,-6.0,重庆市,500000,55,down,39.11,61,down
42.8,0.0,1.23,1.2287,-1.0,嘉兴市,330400,65,up,34.92,62,down
47.19,0.0,1.22,1.2271,-1.0,淮安市,320800,66,up,38.53,63,down
46.1,0.0,1.22,1.2329,0.0,徐州市,320300,62,down,37.75,64,flat
43.51,0.0,1.22,1.2257,-2.0,湖州市,330500,68,up,35.63,65,down
38.68,0.0,1.22,1.2381,-4.0,南阳市,411300,58,down,31.71,66,down
39.92,0.0,1.22,1.2235,2.0,金华市,330700,70,up,32.75,67,up
42.5,0.0,1.22,1.2345,5.0,德州市,371400,59,down,34.93,68,up
46.67,0.0,1.21,1.2185,0.0,常州市,320400,74,up,38.44,69,flat
43.05,0.0,1.21,1.2247,0.0,宁波市,330200,69,down,35.48,70,flat
48.55,0.0,1.21,1.2218,1.0,张家口市,130700,73,up,40.05,71,up
47.0,0.0,1.21,1.222,-2.0,长春市,220100,72,flat,38.82,72,down
43.84,0.0,1.21,1.2528,-3.0,泰安市,370900,47,down,36.27,73,down
41.04,0.0,1.21,1.2089,-1.0,保定市,130600,78,up,33.97,74,down
42.81,0.0,1.21,1.2233,0.0,芜湖市,340200,71,down,35.46,75,flat
46.19,0.0,1.21,1.2079,0.0,北京市,110000,79,up,38.3,76,flat
46.44,0.0,1.21,1.2156,-1.0,大连市,210200,75,down,38.52,77,down
49.97,0.0,1.2,1.2103,-4.0,郑州市,410100,77,down,41.6,78,down
47.41,0.0,1.2,1.1948,0.0,福州市,350100,82,up,39.56,79,flat
44.27,0.0,1.2,1.2047,4.0,合肥市,340100,80,flat,36.96,80,up
45.72,0.0,1.2,1.213,1.0,洛阳市,410300,76,down,38.22,81,up
49.0,0.0,1.19,1.2041,5.0,临沂市,371300,81,down,41.02,82,up
46.65,0.0,1.19,1.1896,1.0,无锡市,320200,84,up,39.16,83,up
48.18,0.0,1.19,1.1893,0.0,天津市,120000,85,up,40.61,84,flat
51.25,0.0,1.19,1.1913,0.0,南通市,320600,83,down,43.22,85,flat
46.98,0.0,1.18,1.1503,4.0,西宁市,630100,92,up,39.68,86,up
43.46,0.0,1.18,1.1564,0.0,兰州市,620100,90,up,36.86,87,flat
48.43,0.0,1.17,1.1755,-1.0,苏州市,320500,88,flat,41.27,88,down
48.63,0.0,1.17,1.1797,0.0,武汉市,420100,86,down,41.5,89,flat
45.74,0.0,1.17,1.1763,-3.0,青岛市,370200,87,down,39.08,90,down
42.81,0.0,1.17,1.1652,1.0,邯郸市,130400,89,down,36.65,91,up
44.78,0.0,1.15,1.1561,-1.0,哈尔滨市,230100,91,down,38.88,92,down
55.04,0.0,1.15,1.1282,2.0,呼和浩特市,150100,94,up,48.02,93,up
52.29,0.0,1.12,1.1167,1.0,乌鲁木齐市,650100,95,up,46.79,94,up
49.85,0.0,1.11,1.1083,10.0,大同市,140200,96,up,44.82,95,up
48.9,0.0,1.1,1.1412,-10.0,邢台市,130500,93,down,44.44,96,down
51.27,0.0,1.09,1.0936,-8.0,石家庄市,130100,97,flat,47.12,97,down
40.35,0.0,1.08,1.066,-3.0,伊犁州,654000,98,flat,37.53,98,down
44.15,0.0,1.06,1.0616,6.0,沧州市,130900,99,flat,41.78,99,up
