freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.43,0.0,1.83,1.8584,9.0,咸阳市,610400,0,flat,22.68,0,up
41.82,0.0,1.78,1.8016,1.0,香港,810000,1,flat,23.47,1,up
41.55,0.0,1.66,1.6424,10.0,漳州市,350600,2,flat,25.04,2,up
45.18,0.0,1.64,1.6341,-7.0,成都市,510100,3,flat,27.48,3,down
42.97,0.0,1.62,1.6082,0.0,深圳市,440300,4,flat,26.45,4,flat
46.02,0.0,1.61,1.587,-1.0,大连市,210200,5,flat,28.53,5,down
45.86,0.0,1.54,1.5254,-1.0,济南市,370100,7,up,29.7,6,down
44.98,0.0,1.54,1.501,5.0,中山市,442000,8,up,29.18,7,up
37.72,0.0,1.53,1.4901,-3.0,海口市,460100,10,up,24.69,8,down
43.66,0.0,1.52,1.532,0.0,西安市,610100,6,down,28.81,9,flat
40.37,0.0,1.51,1.5003,-1.0,昆明市,530100,9,down,26.69,10,down
47.65,0.0,1.5,1.4854,-1.0,贵阳市,520100,12,up,31.84,11,down
41.38,0.0,1.49,1.4724,-4.0,银川市,640100,14,up,27.79,12,down
42.98,0.0,1.49,1.4838,-4.0,沈阳市,210100,13,flat,28.88,13,down
41.29,0.0,1.48,1.4859,-4.0,上海市,310000,11,down,27.93,14,down
41.74,0.0,1.47,1.4542,0.0,德阳市,510600,17,up,28.4,15,flat
41.67,0.0,1.47,1.4644,-1.0,杭州市,330100,15,down,28.41,16,down
38.31,0.0,1.46,1.4559,-1.0,南阳市,411300,16,down,26.24,17,down
51.1,0.0,1.46,1.4216,-2.0,珠海市,440400,26,up,35.02,18,down
41.58,0.0,1.45,1.4339,-1.0,赣州市,360700,21,up,28.62,19,down
52.62,0.0,1.44,1.4529,7.0,鄂尔多斯市,150600,18,down,36.43,20,up
44.77,0.0,1.44,1.4328,-10.0,东莞市,441900,22,up,31.03,21,down
42.6,0.0,1.44,1.4274,-4.0,长沙市,430100,23,up,29.55,22,down
40.54,0.0,1.44,1.4415,0.0,宿迁市,321300,19,down,28.13,23,flat
42.18,0.0,1.44,1.4357,14.0,南充市,511300,20,down,29.37,24,up
38.24,0.0,1.43,1.4203,-3.0,桂林市,450300,27,up,26.73,25,down
46.67,0.0,1.42,1.4245,-10.0,长春市,220100,25,down,32.84,26,down
39.59,0.0,1.42,1.4172,-2.0,温州市,330300,28,up,27.95,27,down
48.84,0.0,1.41,1.4054,0.0,厦门市,350200,30,up,34.52,28,flat
45.16,0.0,1.41,1.427,4.0,佛山市,440600,24,down,31.94,29,up
42.6,0.0,1.41,1.4055,0.0,湛江市,440800,29,down,30.14,30,flat
44.03,0.0,1.41,1.3882,3.0,惠州市,441300,36,up,31.24,31,up
41.63,0.0,1.41,1.3927,2.0,南宁市,450100,32,flat,29.62,32,up
47.08,0.0,1.4,1.3859,-2.0,唐山市,130200,37,up,33.72,33,down
45.9,0.0,1.39,1.3998,-2.0,北京市,110000,31,down,32.92,34,down
38.9,0.0,1.39,1.3906,-1.0,柳州市,450200,33,down,27.91,35,down
45.77,0.0,1.39,1.3822,1.0,台州市,331000,38,up,32.85,36,up
42.7,0.0,1.39,1.3885,1.0,衢州市,330800,35,down,30.66,37,up
46.09,0.0,1.39,1.3889,2.0,烟台市,370600,34,down,33.21,38,up
46.17,0.0,1.38,1.3739,0.0,潍坊市,370700,41,up,33.52,39,flat
42.57,0.0,1.37,1.3755,0.0,绍兴市,330600,40,flat,30.97,40,flat
39.75,0.0,1.37,1.3819,1.0,金华市,330700,39,down,29.03,41,up
46.26,0.0,1.37,1.36,-1.0,绵阳市,510700,46,up,33.83,42,down
49.85,0.0,1.36,1.3602,3.0,太原市,140100,45,up,36.54,43,up
41.77,0.0,1.36,1.3646,-4.0,清远市,441800,43,down,30.65,44,down
46.81,0.0,1.36,1.3458,5.0,泉州市,350500,52,up,34.4,45,up
48.46,0.0,1.36,1.3511,-3.0,苏州市,320500,48,up,35.62,46,down
45.52,0.0,1.36,1.3591,3.0,南京市,320100,47,flat,33.5,47,up
42.84,0.0,1.36,1.3445,0.0,宁波市,330200,53,up,31.55,48,flat
47.9,0.0,1.36,1.3505,-1.0,天津市,120000,49,flat,35.33,49,down
45.78,0.0,1.36,1.3354,4.0,徐州市,320300,63,up,33.78,50,up
42.5,0.0,1.35,1.3359,1.0,芜湖市,340200,62,up,31.38,51,up
43.09,0.0,1.35,1.3644,-23.0,廊坊市,131000,44,down,31.83,52,down
40.41,0.0,1.35,1.3655,-3.0,新乡市,410700,42,down,29.86,53,down
43.38,0.0,1.35,1.3432,-2.0,淄博市,370300,54,flat,32.11,54,down
42.54,0.0,1.35,1.3408,0.0,嘉兴市,330400,55,flat,31.54,55,flat
41.87,0.0,1.35,1.322,3.0,衡阳市,430400,71,up,31.09,56,up
46.48,0.0,1.35,1.3399,-1.0,无锡市,320200,57,flat,34.56,57,down
47.25,0.0,1.34,1.3378,-10.0,江门市,440700,60,up,35.21,58,down
41.3,0.0,1.34,1.3489,-7.0,保定市,130600,50,down,30.78,59,down
41.17,0.0,1.34,1.3348,-1.0,滁州市,341100,64,up,30.69,60,down
48.41,0.0,1.34,1.3385,-1.0,盐城市,320900,59,down,36.08,61,down
46.16,0.0,1.34,1.3377,-2.0,南昌市,360100,61,down,34.49,62,down
45.29,0.0,1.34,1.327,-10.0,青岛市,370200,66,up,33.87,63,down
47.58,0.0,1.34,1.3226,-1.0,张家口市,130700,70,up,35.6,64,down
44.89,0.0,1.34,1.3482,-1.0,邢台市,130500,51,down,33.59,65,down
43.62,0.0,1.33,1.3267,0.0,连云港市,320700,67,up,32.79,66,flat
46.84,0.0,1.33,1.3229,0.0,镇江市,321100,69,up,35.3,67,flat
43.35,0.0,1.33,1.3279,-2.0,湖州市,330500,65,down,32.71,68,down
43.14,0.0,1.32,1.3263,-1.0,泰安市,370900,68,down,32.68,69,down
43.55,0.0,1.32,1.3036,-2.0,韶关市,440200,75,up,33.02,70,down
47.07,0.0,1.31,1.3018,-2.0,肇庆市,441200,76,up,35.84,71,down
39.73,0.0,1.31,1.3128,-8.0,汕头市,440500,72,flat,30.35,72,down
46.37,0.0,1.31,1.307,-1.0,常州市,320400,74,up,35.5,73,down
47.41,0.0,1.31,1.2945,0.0,扬州市,321000,78,up,36.31,74,flat
47.67,0.0,1.3,1.3083,-15.0,重庆市,500000,73,down,36.54,75,down
44.4,0.0,1.3,1.3404,-13.0,哈尔滨市,230100,56,down,34.11,76,down
44.48,0.0,1.3,1.2872,13.0,西宁市,630100,81,up,34.24,77,up
41.17,0.0,1.3,1.2966,-3.0,三亚市,460200,77,down,31.7,78,down
48.75,0.0,1.3,1.2889,6.0,郑州市,410100,80,up,37.55,79,up
47.98,0.0,1.3,1.2936,-1.0,济宁市,370800,79,down,37.01,80,down
42.9,0.0,1.29,1.2864,-5.0,广州市,440100,82,up,33.19,81,down
45.06,0.0,1.29,1.2848,2.0,洛阳市,410300,83,up,34.94,82,up
43.84,0.0,1.29,1.339,-13.0,茂名市,440900,58,down,34.02,83,down
50.9,0.0,1.27,1.2646,2.0,泰州市,321200,86,up,39.96,84,up
50.79,0.0,1.27,1.2687,2.0,南通市,320600,84,down,39.9,85,up
48.24,0.0,1.27,1.2651,5.0,临沂市,371300,85,down,38.05,86,up
41.99,0.0,1.27,1.259,-7.0,邯郸市,130400,87,flat,33.14,87,down
44.05,0.0,1.25,1.2427,4.0,合肥市,340100,88,flat,35.36,88,up
48.06,0.0,1.23,1.2337,-8.0,石家庄市,130100,89,flat,38.92,89,down
46.78,0.0,1.23,1.2276,-3.0,淮安市,320800,90,flat,38.06,90,down
