freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
45.82,0.0,2.27,2.2087,13.0,济南市,370100,0,flat,20.15,0,up
41.42,0.0,2.14,2.0605,-3.0,咸阳市,610400,2,up,19.33,1,down
41.53,0.0,2.12,2.0244,14.0,赣州市,360700,3,up,19.56,2,up
45.16,0.0,2.08,2.0212,-5.0,成都市,510100,4,up,21.68,3,down
44.94,0.0,2.08,1.9308,23.0,中山市,442000,7,up,21.6,4,up
37.69,0.0,2.02,1.9746,14.0,海口市,460100,5,flat,18.67,5,up
46.0,0.0,2.01,2.0729,-7.0,大连市,210200,1,down,22.83,6,down
51.05,0.0,1.98,1.9073,10.0,珠海市,440400,8,up,25.78,7,up
42.96,0.0,1.94,1.8805,6.0,深圳市,440300,9,up,22.18,8,up
46.05,0.0,1.92,1.9554,8.0,烟台市,370600,6,down,24.04,9,up
44.73,0.0,1.91,1.8058,10.0,东莞市,441900,13,up,23.47,10,up
40.51,0.0,1.88,1.842,4.0,宿迁市,321300,11,flat,21.51,11,up
47.01,0.0,1.86,1.7839,14.0,肇庆市,441200,18,up,25.27,12,up
43.65,0.0,1.86,1.7875,3.0,西安市,610100,16,up,23.48,13,up
43.99,0.0,1.86,1.7866,19.0,惠州市,441300,17,up,23.69,14,up
48.82,0.0,1.84,1.7755,8.0,厦门市,350200,20,up,26.59,15,up
42.95,0.0,1.83,1.8514,-2.0,沈阳市,210100,10,down,23.53,16,down
41.53,0.0,1.82,1.8182,7.0,漳州市,350600,12,down,22.81,17,up
46.12,0.0,1.81,1.7075,6.0,南昌市,360100,29,up,25.52,18,up
39.57,0.0,1.81,1.7955,5.0,温州市,330300,14,down,21.9,19,up
42.58,0.0,1.8,1.7654,-3.0,长沙市,430100,21,up,23.65,20,down
47.19,0.0,1.79,1.6627,20.0,江门市,440700,36,up,26.39,21,up
46.11,0.0,1.78,1.7888,3.0,潍坊市,370700,15,down,25.87,22,up
41.79,0.0,1.77,1.7465,4.0,香港,810000,23,flat,23.64,23,up
45.12,0.0,1.76,1.6849,17.0,佛山市,440600,32,up,25.63,24,up
50.72,0.0,1.76,1.7495,15.0,南通市,320600,22,down,28.83,25,up
41.23,0.0,1.75,1.686,-6.0,保定市,130600,31,up,23.53,26,down
46.77,0.0,1.75,1.6774,18.0,泉州市,350500,34,up,26.77,27,up
41.74,0.0,1.73,1.6586,1.0,清远市,441800,40,up,24.17,28,up
43.35,0.0,1.73,1.7196,6.0,淄博市,370300,27,down,25.11,29,up
42.54,0.0,1.72,1.6635,6.0,湛江市,440800,35,up,24.75,30,up
41.65,0.0,1.72,1.745,4.0,杭州市,330100,24,down,24.25,31,up
46.65,0.0,1.71,1.7819,-9.0,长春市,220100,19,down,27.22,32,down
38.31,0.0,1.71,1.6298,3.0,南阳市,411300,45,up,22.37,33,up
