freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.95,0.0,1.73,1.7134,5.0,香港,810000,0,flat,24.31,0,up
41.45,0.0,1.58,1.5915,6.0,咸阳市,610400,1,flat,26.27,1,up
45.0,0.0,1.55,1.5366,6.0,中山市,442000,2,flat,29.03,2,up
45.19,0.0,1.53,1.5255,-6.0,成都市,510100,3,flat,29.5,3,down
44.77,0.0,1.53,1.5209,-3.0,东莞市,441900,4,flat,29.26,4,down
45.87,0.0,1.52,1.5102,2.0,济南市,370100,5,flat,30.22,5,up
37.71,0.0,1.51,1.5037,2.0,海口市,460100,6,flat,24.91,6,up
41.56,0.0,1.48,1.4746,-4.0,漳州市,350600,7,flat,28.07,7,down
40.37,0.0,1.48,1.4688,2.0,昆明市,530100,8,flat,27.34,8,up
42.98,0.0,1.47,1.4671,-3.0,深圳市,440300,9,flat,29.18,9,down
45.77,0.0,1.47,1.4454,9.0,台州市,331000,14,up,31.24,10,up
46.66,0.0,1.47,1.4508,-6.0,长春市,220100,12,up,31.85,11,down
41.41,0.0,1.46,1.4635,2.0,银川市,640100,11,down,28.33,12,up
42.35,0.0,1.45,1.4637,14.0,南充市,511300,10,down,29.11,13,up
41.75,0.0,1.45,1.4504,-1.0,德阳市,510600,13,down,28.71,14,down
41.29,0.0,1.45,1.4269,-2.0,保定市,130600,20,up,28.41,15,down
41.3,0.0,1.45,1.4409,2.0,上海市,310000,16,flat,28.44,16,up
39.75,0.0,1.45,1.4295,6.0,金华市,330700,18,up,27.41,17,up
46.05,0.0,1.45,1.4397,-3.0,大连市,210200,17,down,31.76,18,down
39.58,0.0,1.44,1.4125,3.0,温州市,330300,23,up,27.41,19,up
42.6,0.0,1.44,1.4284,-1.0,长沙市,430100,19,down,29.61,20,down
38.25,0.0,1.44,1.4421,2.0,桂林市,450300,15,down,26.63,21,up
47.68,0.0,1.43,1.4149,-3.0,贵阳市,520100,21,down,33.33,22,down
41.68,0.0,1.42,1.4026,3.0,杭州市,330100,25,up,29.33,23,up
42.99,0.0,1.42,1.4024,-3.0,沈阳市,210100,26,up,30.35,24,down
40.48,0.0,1.42,1.4129,0.0,宿迁市,321300,22,down,28.59,25,flat
45.19,0.0,1.42,1.3887,3.0,佛山市,440600,29,up,31.93,26,up
41.59,0.0,1.41,1.393,-2.0,赣州市,360700,28,up,29.39,27,down
42.61,0.0,1.41,1.411,5.0,湛江市,440800,24,down,30.18,28,up
42.68,0.0,1.4,1.3974,-1.0,衢州市,330800,27,down,30.4,29,down
43.68,0.0,1.4,1.3879,0.0,西安市,610100,31,up,31.24,30,flat
47.26,0.0,1.39,1.3564,4.0,江门市,440700,43,up,33.93,31,up
38.9,0.0,1.39,1.388,1.0,柳州市,450200,30,down,27.95,32,up
38.32,0.0,1.39,1.3799,1.0,南阳市,411300,33,flat,27.57,33,up
41.77,0.0,1.39,1.3807,0.0,清远市,441800,32,down,30.08,34,flat
43.12,0.0,1.39,1.3679,-23.0,廊坊市,131000,37,up,31.09,35,down
44.04,0.0,1.38,1.3751,3.0,惠州市,441300,35,down,31.82,36,up
47.66,0.0,1.38,1.3686,-2.0,重庆市,500000,36,down,34.49,37,down
46.5,0.0,1.38,1.3552,2.0,无锡市,320200,45,up,33.67,38,up
41.86,0.0,1.38,1.378,3.0,衡阳市,430400,34,down,30.42,39,up
52.99,0.0,1.38,1.3623,2.0,鄂尔多斯市,150600,39,down,38.52,40,up
51.11,0.0,1.37,1.3645,0.0,珠海市,440400,38,down,37.18,41,flat
45.28,0.0,1.37,1.36,-2.0,青岛市,370200,40,down,33.0,42,down
46.19,0.0,1.36,1.3513,1.0,潍坊市,370700,46,up,33.91,43,up
46.26,0.0,1.36,1.3554,-7.0,绵阳市,510700,44,flat,34.09,44,down
42.58,0.0,1.36,1.3405,1.0,绍兴市,330600,51,up,31.41,45,up
49.86,0.0,1.35,1.3572,4.0,太原市,140100,41,down,36.82,46,up
45.79,0.0,1.35,1.3372,4.0,徐州市,320300,53,up,33.85,47,up
43.58,0.0,1.35,1.3364,3.0,韶关市,440200,55,up,32.25,48,up
41.18,0.0,1.35,1.3415,-2.0,三亚市,460200,50,up,30.5,49,down
42.86,0.0,1.35,1.3344,1.0,宁波市,330200,57,up,31.78,50,up
46.13,0.0,1.35,1.3376,-1.0,烟台市,370600,52,up,34.27,51,down
42.89,0.0,1.34,1.3308,-5.0,广州市,440100,59,up,31.89,52,down
40.42,0.0,1.34,1.357,-13.0,新乡市,410700,42,down,30.06,53,down
44.43,0.0,1.34,1.3195,8.0,西宁市,630100,65,up,33.05,54,up
45.92,0.0,1.34,1.3329,2.0,北京市,110000,58,up,34.17,55,up
42.56,0.0,1.34,1.347,-8.0,茂名市,440900,47,down,31.69,56,down
48.48,0.0,1.34,1.3181,2.0,苏州市,320500,66,up,36.1,57,up
48.87,0.0,1.34,1.3266,0.0,厦门市,350200,61,up,36.41,58,flat
43.39,0.0,1.34,1.3431,1.0,淄博市,370300,49,down,32.38,59,up
47.09,0.0,1.34,1.3443,-1.0,唐山市,130200,48,down,35.18,60,down
43.36,0.0,1.34,1.3305,0.0,湖州市,330500,60,down,32.4,61,flat
43.63,0.0,1.33,1.3235,1.0,连云港市,320700,63,up,32.73,62,up
41.65,0.0,1.33,1.3361,0.0,南宁市,450100,56,down,31.29,63,flat
46.87,0.0,1.33,1.3134,2.0,镇江市,321100,69,up,35.23,64,up
48.43,0.0,1.33,1.3243,-1.0,盐城市,320900,62,down,36.47,65,down
46.38,0.0,1.33,1.3196,1.0,常州市,320400,64,down,34.93,66,up
42.53,0.0,1.33,1.3093,1.0,嘉兴市,330400,70,up,32.05,67,up
39.75,0.0,1.33,1.3149,-3.0,汕头市,440500,67,down,29.98,68,down
41.2,0.0,1.32,1.3089,1.0,滁州市,341100,71,up,31.26,69,up
42.51,0.0,1.32,1.3023,0.0,芜湖市,340200,74,up,32.3,70,flat
44.98,0.0,1.32,1.3366,0.0,邢台市,130500,54,down,34.2,71,flat
45.58,0.0,1.32,1.3057,1.0,南京市,320100,72,flat,34.66,72,up
47.93,0.0,1.31,1.3022,0.0,天津市,120000,75,up,36.48,73,flat
46.17,0.0,1.31,1.2961,-4.0,南昌市,360100,78,up,35.3,74,down
44.42,0.0,1.3,1.3003,-8.0,哈尔滨市,230100,76,up,34.05,75,down
47.96,0.0,1.3,1.3041,2.0,济宁市,370800,73,down,36.77,76,up
47.12,0.0,1.3,1.2941,2.0,肇庆市,441200,79,up,36.25,77,up
47.84,0.0,1.3,1.2972,-8.0,张家口市,130700,77,down,36.94,78,down
43.09,0.0,1.29,1.3139,-8.0,泰安市,370900,68,down,33.39,79,down
45.15,0.0,1.29,1.2748,3.0,洛阳市,410300,82,up,35.04,80,up
46.84,0.0,1.29,1.2826,1.0,泉州市,350500,80,down,36.37,81,up
48.83,0.0,1.28,1.2739,5.0,郑州市,410100,83,up,38.24,82,up
47.41,0.0,1.28,1.2818,-5.0,扬州市,321000,81,down,37.13,83,down
50.87,0.0,1.26,1.2558,2.0,泰州市,321200,84,flat,40.24,84,up
50.82,0.0,1.26,1.249,3.0,南通市,320600,85,flat,40.27,85,up
46.76,0.0,1.24,1.2405,-1.0,淮安市,320800,86,flat,37.72,86,down
42.05,0.0,1.24,1.2311,-6.0,邯郸市,130400,88,up,34.03,87,down
44.08,0.0,1.23,1.2204,4.0,合肥市,340100,90,up,35.9,88,up
42.78,0.0,1.22,1.2336,-5.0,德州市,371400,87,down,34.95,89,down
48.12,0.0,1.22,1.2206,-6.0,石家庄市,130100,89,down,39.32,90,down
46.72,0.0,1.21,1.2015,-2.0,福州市,350100,93,up,38.68,91,down
42.41,0.0,1.2,1.2203,-1.0,兰州市,620100,91,down,35.2,92,down
50.53,0.0,1.19,1.2081,-2.0,临沂市,371300,92,down,42.49,93,down
48.46,0.0,1.19,1.1845,-3.0,武汉市,420100,94,flat,40.89,94,down
52.06,0.0,1.17,1.1509,3.0,呼和浩特市,150100,97,up,44.37,95,up
40.31,0.0,1.14,1.1607,-3.0,伊犁州,654000,95,down,35.46,96,down
43.22,0.0,1.12,1.1558,-20.0,沧州市,130900,96,down,38.71,97,down
50.63,0.0,1.11,1.087,-2.0,乌鲁木齐市,650100,98,flat,45.51,98,down
46.82,0.0,1.0,0.9864,2.0,大同市,140200,99,flat,46.97,99,up
