freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
41.43,0.0,2.53,2.4818,26.0,咸阳市,610400,0,flat,16.4,0,up
45.18,0.0,1.91,2.0092,-17.0,成都市,510100,1,flat,23.62,1,down
42.98,0.0,1.91,1.928,5.0,深圳市,440300,2,flat,22.53,2,up
43.67,0.0,1.74,1.8442,4.0,西安市,610100,4,up,25.08,3,up
37.69,0.0,1.72,1.8675,-16.0,海口市,460100,3,down,21.9,4,down
40.36,0.0,1.72,1.8126,2.0,昆明市,530100,5,flat,23.47,5,up
45.21,0.0,1.69,1.7998,28.0,佛山市,440600,6,flat,26.77,6,up
44.03,0.0,1.68,1.7782,20.0,惠州市,441300,7,flat,26.22,7,up
49.84,0.0,1.64,1.7174,9.0,太原市,140100,8,flat,30.3,8,up
42.9,0.0,1.63,1.6923,11.0,广州市,440100,9,flat,26.27,9,up
41.91,0.0,1.62,1.6679,3.0,香港,810000,11,up,25.94,10,up
41.3,0.0,1.6,1.6878,7.0,上海市,310000,10,down,25.77,11,up
42.6,0.0,1.58,1.6365,1.0,长沙市,430100,13,up,27.03,12,up
41.81,0.0,1.57,1.5687,11.0,清远市,441800,19,up,26.68,13,up
51.11,0.0,1.56,1.6512,3.0,珠海市,440400,12,down,32.78,14,up
47.69,0.0,1.55,1.629,-1.0,贵阳市,520100,14,down,30.82,15,down
41.6,0.0,1.54,1.5815,8.0,赣州市,360700,16,flat,27.02,16,up
45.88,0.0,1.52,1.5846,-1.0,济南市,370100,15,down,30.14,17,down
47.67,0.0,1.52,1.579,-13.0,重庆市,500000,17,down,31.45,18,down
44.79,0.0,1.5,1.5388,-9.0,东莞市,441900,20,up,29.84,19,down
41.65,0.0,1.49,1.5761,1.0,南宁市,450100,18,down,27.87,20,up
42.55,0.0,1.49,1.4633,-3.0,茂名市,440900,35,up,28.59,21,down
41.73,0.0,1.48,1.5095,1.0,德阳市,510600,24,up,28.18,22,up
38.9,0.0,1.47,1.5307,0.0,柳州市,450200,21,down,26.38,23,flat
45.92,0.0,1.47,1.5232,-13.0,北京市,110000,22,down,31.17,24,down
42.36,0.0,1.47,1.5035,18.0,南充市,511300,27,up,28.85,25,up
41.69,0.0,1.45,1.4873,-3.0,杭州市,330100,30,up,28.68,26,down
41.41,0.0,1.45,1.5201,1.0,银川市,640100,23,down,28.5,27,up
45.04,0.0,1.45,1.5058,1.0,中山市,442000,26,down,31.04,28,up
38.28,0.0,1.45,1.4979,0.0,桂林市,450300,28,down,26.4,29,flat
