freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
45.19,0.0,2.18,2.2762,15.0,成都市,510100,0,flat,20.71,0,up
47.3,0.0,1.83,1.8369,35.0,江门市,440700,2,up,25.79,1,up
41.73,0.0,1.75,1.8738,10.0,德阳市,510600,1,down,23.84,2,up
42.63,0.0,1.72,1.7742,9.0,长沙市,430100,5,up,24.73,3,up
42.13,0.0,1.72,1.7246,5.0,香港,810000,7,up,24.57,4,up
45.91,0.0,1.69,1.7727,3.0,北京市,110000,6,up,27.23,5,up
51.1,0.0,1.68,1.8067,11.0,珠海市,440400,3,down,30.45,6,up
42.3,0.0,1.67,1.7035,31.0,南充市,511300,9,up,25.39,7,up
46.22,0.0,1.65,1.7803,2.0,绵阳市,510700,4,down,28.0,8,up
43.01,0.0,1.64,1.7201,-7.0,深圳市,440300,8,down,26.16,9,down
46.06,0.0,1.62,1.6463,-1.0,大连市,210200,13,up,28.39,10,down
45.22,0.0,1.59,1.6606,13.0,佛山市,440600,10,down,28.35,11,up
47.64,0.0,1.59,1.6583,-4.0,重庆市,500000,11,down,29.93,12,down
45.87,0.0,1.59,1.6428,1.0,济南市,370100,14,up,28.88,13,up
46.66,0.0,1.58,1.6491,-3.0,长春市,220100,12,down,29.49,14,down
45.07,0.0,1.57,1.622,11.0,中山市,442000,17,up,28.62,15,up
43.69,0.0,1.57,1.6421,2.0,西安市,610100,15,down,27.75,16,up
41.3,0.0,1.56,1.6055,-5.0,上海市,310000,19,up,26.48,17,down
43.0,0.0,1.54,1.61,-5.0,沈阳市,210100,18,flat,27.91,18,down
40.48,0.0,1.53,1.5588,3.0,宿迁市,321300,24,up,26.39,19,up
47.7,0.0,1.52,1.6223,-26.0,贵阳市,520100,16,down,31.39,20,down
40.4,0.0,1.52,1.5977,2.0,昆明市,530100,21,flat,26.65,21,up
41.44,0.0,1.52,1.5216,-7.0,咸阳市,610400,32,up,27.34,22,down
48.87,0.0,1.52,1.6049,2.0,厦门市,350200,20,down,32.24,23,up
41.64,0.0,1.51,1.5006,2.0,漳州市,350600,35,up,27.59,24,up
42.93,0.0,1.51,1.5722,4.0,广州市,440100,22,down,28.49,25,up
38.3,0.0,1.5,1.5339,0.0,桂林市,450300,29,up,25.45,26,flat
46.13,0.0,1.5,1.5523,3.0,烟台市,370600,25,down,30.67,27,up
41.82,0.0,1.5,1.5614,5.0,清远市,441800,23,down,27.82,28,up
37.76,0.0,1.5,1.5209,-1.0,海口市,460100,33,up,25.24,29,down
45.66,0.0,1.48,1.5424,4.0,南京市,320100,28,down,30.75,30,up
47.92,0.0,1.48,1.5436,-2.0,天津市,120000,27,down,32.29,31,down
41.63,0.0,1.48,1.5482,0.0,赣州市,360700,26,down,28.06,32,flat
41.31,0.0,1.47,1.4944,-4.0,保定市,130600,38,up,28.01,33,down
41.44,0.0,1.47,1.4967,-1.0,银川市,640100,37,up,28.12,34,down
41.68,0.0,1.47,1.4851,-3.0,杭州市,330100,39,up,28.41,35,down
42.85,0.0,1.47,1.5234,-2.0,宁波市,330200,31,down,29.22,36,down
39.61,0.0,1.47,1.4702,2.0,温州市,330300,43,up,27.03,37,up
38.34,0.0,1.45,1.4673,-6.0,南阳市,411300,44,up,26.45,38,down
42.67,0.0,1.45,1.4736,-1.0,衢州市,330800,42,up,29.45,39,down
46.19,0.0,1.45,1.5318,-9.0,南昌市,360100,30,down,31.91,40,down
48.48,0.0,1.44,1.5028,0.0,苏州市,320500,34,down,33.66,41,flat
43.59,0.0,1.44,1.4997,6.0,韶关市,440200,36,down,30.35,42,up
45.28,0.0,1.44,1.4635,-10.0,青岛市,370200,45,up,31.53,43,down
45.77,0.0,1.43,1.4483,0.0,台州市,331000,47,up,32.08,44,flat
49.85,0.0,1.43,1.4782,6.0,太原市,140100,41,down,34.98,45,up
46.21,0.0,1.42,1.457,0.0,潍坊市,370700,46,flat,32.45,46,flat
43.4,0.0,1.42,1.428,1.0,淄博市,370300,52,up,30.54,47,up
47.08,0.0,1.41,1.4133,-4.0,唐山市,130200,58,up,33.42,48,down
38.93,0.0,1.41,1.432,1.0,柳州市,450200,50,up,27.69,49,up
42.58,0.0,1.41,1.4202,1.0,绍兴市,330600,55,up,30.3,50,up
42.72,0.0,1.41,1.4264,0.0,湛江市,440800,53,up,30.4,51,flat
46.48,0.0,1.4,1.4783,2.0,无锡市,320200,40,down,33.11,52,up
42.54,0.0,1.4,1.4324,-1.0,嘉兴市,330400,49,down,30.34,53,down
39.82,0.0,1.4,1.4069,-1.0,汕头市,440500,60,up,28.52,54,down
46.87,0.0,1.4,1.4294,1.0,镇江市,321100,51,down,33.57,55,up
44.09,0.0,1.39,1.4355,3.0,惠州市,441300,48,down,31.63,56,up
41.89,0.0,1.38,1.4095,0.0,衡阳市,430400,59,up,30.32,57,flat
45.8,0.0,1.38,1.4247,5.0,徐州市,320300,54,down,33.28,58,up
47.17,0.0,1.38,1.4168,3.0,肇庆市,441200,56,down,34.29,59,up
46.39,0.0,1.37,1.4142,1.0,常州市,320400,57,down,33.78,60,up
43.13,0.0,1.37,1.3659,-5.0,泰安市,370900,64,up,31.58,61,down
42.65,0.0,1.37,1.3564,-11.0,茂名市,440900,68,up,31.24,62,down
42.54,0.0,1.36,1.3604,1.0,芜湖市,340200,65,up,31.17,63,up
44.4,0.0,1.36,1.3543,-8.0,哈尔滨市,230100,69,up,32.55,64,down
40.48,0.0,1.36,1.3461,-2.0,新乡市,410700,76,up,29.7,65,down
43.12,0.0,1.36,1.3477,-22.0,廊坊市,131000,75,up,31.76,66,down
