freeFlowSpeed,healthValue,idx,idx1,idxRatio,label,name,rank1,rankState,realSpeed,value,idxRatioState
46.93,0.0,1.45,1.337,7.0,长春市,220100,0,flat,32.27,0,up
46.46,0.0,1.3,1.2409,1.0,大连市,210200,6,up,35.74,1,up
40.81,0.0,1.29,1.2851,-1.0,宿迁市,321300,2,flat,31.7,2,down
47.62,0.0,1.26,1.2381,5.0,唐山市,130200,7,up,37.69,3,up
43.89,0.0,1.25,1.2927,3.0,廊坊市,131000,1,down,35.01,4,up
46.86,0.0,1.25,1.2466,2.0,潍坊市,370700,4,down,37.58,5,up
41.8,0.0,1.24,1.2154,-2.0,滁州市,341100,12,up,33.65,6,down
42.83,0.0,1.24,1.2145,-3.0,德阳市,510600,13,up,34.65,7,down
46.49,0.0,1.23,1.1982,2.0,烟台市,370600,21,up,37.85,8,up
46.67,0.0,1.23,1.2716,-1.0,邢台市,130500,3,down,38.06,9,down
46.67,0.0,1.23,1.2188,0.0,济南市,370100,10,flat,38.06,10,flat
45.76,0.0,1.22,1.1725,2.0,香港,810000,45,up,37.38,11,up
44.15,0.0,1.21,1.2055,2.0,连云港市,320700,16,up,36.35,12,up
43.5,0.0,1.21,1.1876,0.0,衢州市,330800,27,up,35.82,13,flat
44.11,0.0,1.21,1.2447,0.0,泰安市,370900,5,down,36.34,14,flat
43.43,0.0,1.21,1.2007,1.0,嘉兴市,330400,20,up,35.87,15,up
50.73,0.0,1.21,1.1912,1.0,张家口市,130700,23,up,41.92,16,up
43.89,0.0,1.21,1.2358,-1.0,淄博市,370300,8,down,36.27,17,down
43.4,0.0,1.21,1.1785,1.0,沈阳市,210100,38,up,35.99,18,up
46.85,0.0,1.21,1.204,1.0,台州市,331000,18,down,38.85,19,up
42.68,0.0,1.2,1.2272,-4.0,新乡市,410700,9,down,35.43,20,down
43.59,0.0,1.2,1.1803,1.0,银川市,640100,33,up,36.22,21,up
41.7,0.0,1.2,1.2026,-1.0,咸阳市,610400,19,down,34.67,22,down
49.4,0.0,1.2,1.2118,-1.0,济宁市,370800,14,down,41.19,23,down
45.73,0.0,1.2,1.1811,1.0,青岛市,370200,32,up,38.21,24,up
49.02,0.0,1.2,1.1796,2.0,江门市,440700,35,up,40.99,25,up
43.78,0.0,1.2,1.1896,-1.0,芜湖市,340200,26,flat,36.63,26,down
49.66,0.0,1.19,1.1785,0.0,盐城市,320900,39,up,41.58,27,flat
47.24,0.0,1.19,1.2043,7.0,中山市,442000,17,down,39.65,28,up
47.06,0.0,1.19,1.1785,1.0,常州市,320400,40,up,39.51,29,up
48.76,0.0,1.19,1.1653,0.0,镇江市,321100,50,up,41.08,30,flat
44.49,0.0,1.19,1.2162,-4.0,南充市,511300,11,down,37.48,31,down
40.37,0.0,1.19,1.1803,2.0,温州市,330300,34,up,34.02,32,up
42.93,0.0,1.19,1.1826,2.0,清远市,441800,30,down,36.21,33,up
43.72,0.0,1.18,1.2077,-4.0,德州市,371400,15,down,36.91,34,down
54.52,0.0,1.18,1.1862,0.0,鄂尔多斯市,150600,28,down,46.05,35,flat
38.89,0.0,1.18,1.1763,-4.0,南阳市,411300,42,up,32.87,36,down
41.93,0.0,1.18,1.1796,2.0,保定市,130600,36,down,35.46,37,up
39.65,0.0,1.18,1.1647,-2.0,桂林市,450300,52,up,33.61,38,down
43.8,0.0,1.17,1.1934,0.0,邯郸市,130400,22,down,37.3,39,flat
44.37,0.0,1.17,1.1608,0.0,西安市,610100,56,up,37.83,40,flat
43.16,0.0,1.17,1.179,0.0,绍兴市,330600,37,down,36.87,41,flat
43.45,0.0,1.17,1.1629,0.0,宁波市,330200,53,up,37.13,42,flat
47.66,0.0,1.17,1.1605,-1.0,淮安市,320800,58,up,40.76,43,down
42.88,0.0,1.17,1.1619,3.0,漳州市,350600,54,up,36.8,44,up
52.35,0.0,1.17,1.1682,3.0,珠海市,440400,48,up,44.92,45,up
45.31,0.0,1.17,1.1909,4.0,惠州市,441300,25,down,38.89,46,up
44.06,0.0,1.16,1.1606,2.0,赣州市,360700,57,up,37.83,47,up
44.39,0.0,1.16,1.1531,-2.0,湖州市,330500,62,up,38.12,48,down
48.22,0.0,1.16,1.1609,0.0,绵阳市,510700,55,up,41.41,49,flat
59.34,0.0,1.16,1.1814,8.0,西宁市,630100,31,down,51.06,50,up
44.15,0.0,1.16,1.1833,1.0,茂名市,440900,29,down,38.0,51,up
44.57,0.0,1.16,1.1565,-9.0,哈尔滨市,230100,60,up,38.4,52,down
50.25,0.0,1.16,1.151,-6.0,洛阳市,410300,64,up,43.32,53,down
57.05,0.0,1.16,1.1727,-4.0,郑州市,410100,44,down,49.24,54,down
43.96,0.0,1.16,1.158,3.0,深圳市,440300,59,up,37.97,55,up
46.87,0.0,1.16,1.1779,-1.0,南京市,320100,41,down,40.5,56,down
39.42,0.0,1.16,1.1651,-3.0,柳州市,450200,51,down,34.07,57,down
41.97,0.0,1.16,1.1728,-2.0,三亚市,460200,43,down,36.3,58,down
40.32,0.0,1.16,1.1912,-1.0,金华市,330700,24,down,34.88,59,down
48.58,0.0,1.15,1.1469,1.0,天津市,120000,68,up,42.08,60,up
48.65,0.0,1.15,1.1691,-1.0,扬州市,321000,46,down,42.13,61,down
46.5,0.0,1.15,1.1445,1.0,徐州市,320300,70,up,40.38,62,up
52.43,0.0,1.15,1.1468,-1.0,泰州市,321200,69,up,45.54,63,down
46.64,0.0,1.15,1.1686,1.0,佛山市,440600,47,down,40.55,64,up
49.12,0.0,1.15,1.1404,1.0,福州市,350100,73,up,42.87,65,up
46.11,0.0,1.14,1.1533,3.0,东莞市,441900,61,down,40.27,66,up
43.61,0.0,1.14,1.1482,2.0,广州市,440100,67,flat,38.09,67,up
45.12,0.0,1.14,1.1335,4.0,韶关市,440200,76,up,39.42,68,up
51.68,0.0,1.14,1.1353,1.0,太原市,140100,75,up,45.29,69,up
44.24,0.0,1.14,1.1434,2.0,湛江市,440800,71,up,38.84,70,up
41.78,0.0,1.14,1.1291,0.0,上海市,310000,79,up,36.77,71,flat
42.3,0.0,1.14,1.1374,-1.0,杭州市,330100,74,up,37.23,72,down
43.23,0.0,1.13,1.1492,-1.0,衡阳市,430400,66,down,38.11,73,down
47.95,0.0,1.13,1.1415,1.0,南昌市,360100,72,down,42.28,74,up
48.48,0.0,1.13,1.1158,1.0,重庆市,500000,86,up,42.79,75,up
49.64,0.0,1.13,1.1333,0.0,厦门市,350200,77,up,43.81,76,flat
51.88,0.0,1.13,1.1287,1.0,南通市,320600,80,up,45.8,77,up
46.28,0.0,1.13,1.128,-1.0,成都市,510100,81,up,40.93,78,down
44.97,0.0,1.13,1.1061,2.0,兰州市,620100,91,up,39.78,79,up
46.64,0.0,1.13,1.1144,0.0,北京市,110000,88,up,41.37,80,flat
48.02,0.0,1.13,1.1498,0.0,泉州市,350500,65,down,42.59,81,flat
46.97,0.0,1.13,1.132,0.0,无锡市,320200,78,down,41.66,82,flat
49.31,0.0,1.12,1.1262,0.0,苏州市,320500,82,down,43.9,83,flat
50.98,0.0,1.12,1.167,-3.0,临沂市,371300,49,down,45.42,84,down
62.75,0.0,1.12,1.0926,4.0,乌鲁木齐市,650100,96,up,56.02,85,up
43.7,0.0,1.12,1.1124,-1.0,南宁市,450100,90,up,39.12,86,down
42.19,0.0,1.12,1.1153,-1.0,昆明市,530100,87,flat,37.78,87,down
